transaction_id,timestamp,amount,merchant_category,location,is_international,is_fraud
I10350,2025-12-15 01:29,13.548305395233097,retail,Medan,0,0
I10351,2025-12-15 01:45,14.101957868411114,retail,Jakarta,0,0
I10352,2025-12-15 01:52,13.518013812124101,travel,Medan,0,0
I10353,2025-12-15 02:00,13.8323696415971,retail,Medan,0,0
I10354,2025-12-15 02:16,13.956648075541034,retail,Jakarta,0,0
I10355,2025-12-15 02:29,13.75176851955011,groceries,Jakarta,0,0
I10356,2025-12-15 02:41,14.135671921157982,travel,Medan,0,0
I10357,2025-12-15 02:49,14.331225808000001,retail,Medan,0,0
I10358,2025-12-15 03:05,14.267790547321102,retail,Jakarta,0,0
I10359,2025-12-15 03:21,14.328543743272265,groceries,Medan,0,0
I10360,2025-12-15 03:30,12.20350936312701,groceries,Medan,0,0
I10361,2025-12-15 03:48,14.154024993591134,groceries,Medan,0,0
I10362,2025-12-15 04:00,14.114734021593863,retail,Medan,0,0
I10363,2025-12-15 04:06,13.629738655568024,travel,Medan,0,0
I10364,2025-12-15 04:24,13.412652548419333,groceries,Medan,0,0
I10365,2025-12-15 04:32,12.378815135877135,travel,Medan,0,0
I10366,2025-12-15 04:39,14.243232794953403,electronics,Medan,0,0
I10367,2025-12-15 04:50,14.244899202511743,groceries,Medan,0,0
I10368,2025-12-15 05:04,12.524282710600911,retail,Medan,0,0
I10369,2025-12-15 05:18,13.920349737750167,groceries,Medan,0,0
I10370,2025-12-15 05:36,13.873249136809289,groceries,Medan,0,0
I10371,2025-12-15 05:48,12.981891383001884,retail,Medan,0,0
I10372,2025-12-15 05:55,17.75934733583963,electronics,Medan,0,1
I10373,2025-12-15 06:06,14.213872498201331,retail,Medan,0,0
I10374,2025-12-15 06:22,13.44262492797756,electronics,Medan,0,0
I10375,2025-12-15 06:28,14.113745255101398,groceries,Medan,0,0
I10376,2025-12-15 06:37,14.375701037875482,groceries,Medan,0,0
I10377,2025-12-15 06:51,13.710575507338918,groceries,Medan,0,0
I10378,2025-12-15 06:59,12.695952428780698,groceries,Medan,0,0
I10379,2025-12-15 07:11,13.370244808577015,travel,Medan,0,0
I10380,2025-12-15 07:19,18.01465637448672,electronics,Medan,0,1
I10381,2025-12-15 07:26,13.503572677509107,retail,Medan,0,0
I10382,2025-12-15 07:41,14.008631095307345,groceries,Medan,0,0
I10383,2025-12-15 07:57,18.597990202808774,electronics,Medan,0,1
I10384,2025-12-15 08:03,13.814103568618819,travel,Medan,0,0
I10385,2025-12-15 08:15,14.401526211106003,electronics,Medan,0,0
I10386,2025-12-15 08:26,13.281707974034267,groceries,Medan,0,0
I10387,2025-12-15 08:36,14.286641676355172,retail,Medan,0,0
I10388,2025-12-15 08:51,13.38787499145915,retail,Medan,0,0
I10389,2025-12-15 09:05,13.96672922936696,retail,Jakarta,0,0
I10390,2025-12-15 09:12,12.921688015264621,groceries,Medan,0,0
I10391,2025-12-15 09:30,13.29186983715144,groceries,Medan,0,0
I10392,2025-12-15 09:38,14.274080951146194,retail,Medan,0,0
I10393,2025-12-15 09:51,13.931582797710176,retail,Medan,0,0
I10394,2025-12-15 09:58,13.901419410730709,travel,Medan,0,0
I10395,2025-12-15 10:11,13.808186804634293,retail,Medan,0,0
I10396,2025-12-15 10:17,13.224880253749575,groceries,Medan,0,0
I10397,2025-12-15 10:26,14.33616393081317,retail,Medan,0,0
I10398,2025-12-15 10:37,13.591297685129538,groceries,Medan,0,0
I10399,2025-12-15 10:44,12.037091705673292,groceries,Medan,0,0
I10400,2025-12-15 10:56,14.313877493577648,retail,Medan,0,0
I10401,2025-12-15 11:09,12.331898803934969,groceries,Medan,0,0
I10402,2025-12-15 11:27,14.293784890456362,groceries,Medan,0,0
I10403,2025-12-15 11:37,13.286016763163191,retail,Medan,0,0
I10404,2025-12-15 11:52,12.483806649626228,travel,Medan,0,0
I10405,2025-12-15 12:01,13.149324634186534,groceries,Medan,0,0
I10406,2025-12-15 12:19,14.021927801256185,groceries,Medan,0,0
I10407,2025-12-15 12:37,13.864826298280077,retail,Medan,0,0
I10408,2025-12-15 12:52,12.905209353008265,retail,Medan,0,0
I10409,2025-12-15 13:00,13.377461305879775,retail,Medan,0,0
I10410,2025-12-15 13:18,13.118271015100799,retail,Medan,0,0
I10411,2025-12-15 13:29,14.020801291866958,groceries,Medan,0,0
I10412,2025-12-15 13:38,18.085916959095975,electronics,Medan,0,1
I10413,2025-12-15 13:49,13.254988609589464,retail,Medan,0,0
I10414,2025-12-15 13:57,14.302288336232909,groceries,Medan,0,0
I10415,2025-12-15 14:07,13.62113909174382,groceries,Medan,0,0
I10416,2025-12-15 14:18,12.565291351361546,groceries,Jakarta,0,0
I10417,2025-12-15 14:36,13.432780537988945,travel,Jakarta,0,0
I10418,2025-12-15 14:48,14.280485313594811,retail,Jakarta,0,0
I10419,2025-12-15 15:03,18.494715851308655,electronics,Medan,0,1
I10420,2025-12-15 15:19,14.117106630198057,retail,Jakarta,0,0
I10421,2025-12-15 15:37,13.60224555274855,retail,Medan,0,0
I10422,2025-12-15 15:50,14.173131154632488,groceries,Medan,0,0
I10423,2025-12-15 16:03,14.094629824005477,retail,Medan,0,0
I10424,2025-12-15 16:21,14.191544109068209,retail,Medan,0,0
I10425,2025-12-15 16:35,13.883471964340607,retail,Medan,0,0
I10426,2025-12-15 16:44,13.802359460117323,retail,Medan,0,0
I10427,2025-12-15 16:57,14.372363103086881,retail,Jakarta,0,0
I10428,2025-12-15 17:10,14.353405285300832,retail,Medan,0,0
I10429,2025-12-15 17:23,13.849600825165394,retail,Medan,0,0
I10430,2025-12-15 17:37,13.082778117812069,groceries,Medan,0,0
I10431,2025-12-15 17:48,18.433371889596216,electronics,Medan,0,1
I10432,2025-12-15 17:56,13.798560717599178,electronics,Medan,0,0
I10433,2025-12-15 18:06,14.052365280091287,electronics,Medan,0,0
I10434,2025-12-15 18:22,13.423374225747382,travel,Medan,0,0
I10435,2025-12-15 18:40,12.323495616371002,groceries,Jakarta,0,0
I10436,2025-12-15 18:54,14.225639440417009,retail,Medan,0,0
I10437,2025-12-15 19:10,14.355428467402884,retail,Medan,0,0
I10438,2025-12-15 19:18,12.565343716612677,electronics,Medan,0,0
I10439,2025-12-15 19:34,13.423232122260279,electronics,Medan,0,0
I10440,2025-12-15 19:45,13.671143528433085,groceries,Jakarta,0,0
I10441,2025-12-15 20:00,14.155330043435209,groceries,Jakarta,0,0
I10442,2025-12-15 20:14,14.170551467595814,retail,Medan,0,0
I10443,2025-12-15 20:29,13.482102820963888,retail,Medan,0,0
I10444,2025-12-15 20:44,13.408088035369726,groceries,Jakarta,0,0
I10445,2025-12-15 20:58,13.61527998785497,retail,Medan,0,0
I10446,2025-12-15 21:09,13.211812779992817,retail,Medan,0,0
I10447,2025-12-15 21:25,13.67654729655854,groceries,Jakarta,0,0
I10448,2025-12-15 21:40,13.276297462348037,travel,Medan,0,0
I10449,2025-12-15 21:47,12.426797273607074,travel,Medan,0,0
I10450,2025-12-15 21:56,14.098750779988551,retail,Medan,0,0
I10451,2025-12-15 22:05,14.186242734413414,retail,Jakarta,0,0
I10452,2025-12-15 22:14,13.342609936485806,groceries,Medan,0,0
I10453,2025-12-15 22:29,13.606475758481276,groceries,Jakarta,0,0
I10454,2025-12-15 22:35,13.610241305326866,electronics,Medan,0,0
I10455,2025-12-15 22:44,12.136331279705498,retail,Medan,0,0
I10456,2025-12-15 22:56,13.864636856110542,retail,Medan,0,0
I10457,2025-12-15 23:04,13.717228265806447,retail,Medan,0,0
I10458,2025-12-15 23:12,14.347464400629782,groceries,Medan,0,0
I10459,2025-12-15 23:23,13.545546588756073,retail,Medan,0,0
I10460,2025-12-15 23:36,14.194408530995403,retail,Medan,0,0
I10461,2025-12-15 23:46,13.585472040911501,retail,Medan,0,0
I10462,2025-12-16 00:04,13.029622893102605,retail,Jakarta,0,0
I10463,2025-12-16 00:15,18.52584382412109,electronics,Medan,0,1
I10464,2025-12-16 00:33,14.289935025886768,retail,Medan,0,0
I10465,2025-12-16 00:46,13.258501369893802,travel,Medan,0,0
I10466,2025-12-16 00:56,14.249800865960232,groceries,Medan,0,0
I10467,2025-12-16 01:03,14.037079269869611,retail,Medan,0,0
I10468,2025-12-16 01:18,14.137319381732393,retail,Jakarta,0,0
I10469,2025-12-16 01:31,14.14598771710908,retail,Medan,0,0
I10470,2025-12-16 01:49,13.818401375521944,retail,Medan,0,0
I10471,2025-12-16 02:07,13.949220309681868,groceries,Medan,0,0
I10472,2025-12-16 02:19,12.488220683420787,electronics,Medan,0,0
I10473,2025-12-16 02:28,14.080516714175904,retail,Medan,0,0
I10474,2025-12-16 02:38,14.096155930813927,retail,Medan,0,0
I10475,2025-12-16 02:44,12.679517222917797,travel,Medan,0,0
I10476,2025-12-16 02:52,13.820761746309472,groceries,Medan,0,0
I10477,2025-12-16 03:03,13.805220799512076,retail,Medan,0,0
I10478,2025-12-16 03:11,13.40170425864304,retail,Medan,0,0
I10479,2025-12-16 03:28,12.465050413053572,retail,Medan,0,0
I10480,2025-12-16 03:45,12.022137788066244,retail,Medan,0,0
I10481,2025-12-16 03:53,13.110513443447092,electronics,Medan,0,0
I10482,2025-12-16 04:02,13.182952233875309,groceries,Medan,0,0
I10483,2025-12-16 04:18,13.121707162142183,retail,Medan,0,0
I10484,2025-12-16 04:27,13.954741054799438,electronics,Medan,0,0
I10485,2025-12-16 04:36,13.646975923282175,retail,Medan,0,0
I10486,2025-12-16 04:51,12.722798826717122,retail,Medan,0,0
I10487,2025-12-16 05:02,12.572360239551964,electronics,Medan,0,0
I10488,2025-12-16 05:18,14.023695586341056,groceries,Jakarta,0,0
I10489,2025-12-16 05:30,14.341424774226681,groceries,Medan,0,0
I10490,2025-12-16 05:38,14.222613657165603,retail,Medan,0,0
I10491,2025-12-16 05:45,14.152182774588153,retail,Medan,0,0
I10492,2025-12-16 05:59,13.422460562419824,electronics,Medan,0,0
I10493,2025-12-16 06:10,14.086745362599952,retail,Medan,0,0
I10494,2025-12-16 06:21,12.561215917057378,travel,Medan,0,0
I10495,2025-12-16 06:35,12.977927026986729,groceries,Medan,0,0
I10496,2025-12-16 06:44,12.849251968712196,retail,Medan,0,0
I10497,2025-12-16 07:02,13.023835024832463,travel,Medan,0,0
I10498,2025-12-16 07:14,13.515148432355119,electronics,Medan,0,0
I10499,2025-12-16 07:31,12.31049121769849,travel,Medan,0,0
I10500,2025-12-16 07:47,14.215739983777022,retail,Medan,0,0
I10501,2025-12-16 08:00,14.100544376886104,groceries,Medan,0,0
I10502,2025-12-16 08:07,13.994961331333208,retail,Medan,0,0
I10503,2025-12-16 08:22,12.993458978003325,retail,Medan,0,0
I10504,2025-12-16 08:28,14.274209908933559,electronics,Medan,0,0
I10505,2025-12-16 08:43,11.986310869562372,electronics,Medan,0,0
I10506,2025-12-16 09:00,14.398175797393296,retail,Medan,0,0
I10507,2025-12-16 09:12,14.115025346885071,groceries,Medan,0,0
I10508,2025-12-16 09:30,13.09032560505381,electronics,Medan,0,0
I10509,2025-12-16 09:44,18.36703733230655,electronics,Medan,0,1
I10510,2025-12-16 09:56,14.075144945860862,retail,Medan,0,0
I10511,2025-12-16 10:08,14.209884384582564,retail,Medan,0,0
I10512,2025-12-16 10:15,13.731860434717614,groceries,Medan,0,0
I10513,2025-12-16 10:21,12.425794348995083,electronics,Medan,0,0
I10514,2025-12-16 10:28,13.779094468175485,retail,Medan,0,0
I10515,2025-12-16 10:45,13.754768554258854,retail,Jakarta,0,0
I10516,2025-12-16 10:53,13.44039520135073,groceries,Jakarta,0,0
I10517,2025-12-16 11:07,14.310165945307311,travel,Medan,0,0
I10518,2025-12-16 11:16,13.480241996635215,electronics,Medan,0,0
I10519,2025-12-16 11:26,13.221107653942935,travel,Medan,0,0
I10520,2025-12-16 11:40,14.051267030902588,groceries,Medan,0,0
I10521,2025-12-16 11:57,13.972664722811308,electronics,Medan,0,0
I10522,2025-12-16 12:04,13.976204072405277,groceries,Medan,0,0
I10523,2025-12-16 12:16,17.82423007270686,electronics,Medan,0,1
I10524,2025-12-16 12:23,13.42325432726129,retail,Medan,0,0
I10525,2025-12-16 12:31,13.262210533539996,retail,Medan,0,0
I10526,2025-12-16 12:46,12.75320801893404,retail,Medan,0,0
I10527,2025-12-16 12:52,13.031026294387686,travel,Jakarta,0,0
I10528,2025-12-16 13:01,13.914540175711757,retail,Medan,0,0
I10529,2025-12-16 13:14,13.617174246816786,retail,Medan,0,0
I10530,2025-12-16 13:22,14.130324217508074,electronics,Medan,0,0
I10531,2025-12-16 13:33,14.205579754924482,groceries,Medan,0,0
I10532,2025-12-16 13:46,13.884780990927474,groceries,Medan,0,0
I10533,2025-12-16 14:03,12.68439470549715,groceries,Medan,0,0
I10534,2025-12-16 14:10,11.957765120552414,retail,Medan,0,0
I10535,2025-12-16 14:22,13.174887513994738,retail,Medan,0,0
I10536,2025-12-16 14:36,13.330711615872241,groceries,Medan,0,0
I10537,2025-12-16 14:48,12.511816860925363,travel,Medan,0,0
I10538,2025-12-16 14:54,14.17643565718377,retail,Medan,0,0
I10539,2025-12-16 15:09,13.535389164741318,retail,Jakarta,0,0
I10540,2025-12-16 15:18,14.134113368878955,retail,Medan,0,0
I10541,2025-12-16 15:25,13.111385338640247,groceries,Medan,0,0
I10542,2025-12-16 15:36,12.026808410361907,retail,Medan,0,0
I10543,2025-12-16 15:44,12.837347081942964,retail,Medan,0,0
I10544,2025-12-16 15:58,13.738617634508085,retail,Medan,0,0
I10545,2025-12-16 16:11,13.755221129964115,groceries,Medan,0,0
I10546,2025-12-16 16:19,13.678057198759184,groceries,Medan,0,0
I10547,2025-12-16 16:36,14.365433233391625,retail,Medan,0,0
I10548,2025-12-16 16:53,14.019483522202796,retail,Medan,0,0
I10549,2025-12-16 17:03,14.121298230340189,retail,Medan,0,0
I10550,2025-12-16 17:20,12.783298181969126,groceries,Medan,0,0
I10551,2025-12-16 17:30,13.730167243529888,retail,Medan,0,0
I10552,2025-12-16 17:42,13.977064622129166,electronics,Jakarta,0,0
I10553,2025-12-16 17:55,13.924267200250213,retail,Jakarta,0,0
I10554,2025-12-16 18:04,14.353415212850162,groceries,Medan,0,0
I10555,2025-12-16 18:17,13.74823335673021,retail,Medan,0,0
I10556,2025-12-16 18:24,13.545520390067841,groceries,Medan,0,0
I10557,2025-12-16 18:37,14.35096479227255,groceries,Medan,0,0
I10558,2025-12-16 18:55,13.46827520627027,retail,Medan,0,0
I10559,2025-12-16 19:05,13.902453099251447,retail,Medan,0,0
I10560,2025-12-16 19:12,12.189190948161658,retail,Medan,0,0
I10561,2025-12-16 19:25,12.955581255755868,groceries,Medan,0,0
I10562,2025-12-16 19:34,12.407796422670758,electronics,Medan,0,0
I10563,2025-12-16 19:49,13.640479560340982,groceries,Medan,0,0
I10564,2025-12-16 19:59,14.338518672924213,groceries,Medan,0,0
I10565,2025-12-16 20:05,12.497300922758612,retail,Jakarta,0,0
I10566,2025-12-16 20:14,14.38058513385491,retail,Medan,0,0
I10567,2025-12-16 20:30,14.27533758075845,groceries,Medan,0,0
I10568,2025-12-16 20:36,11.978600991477375,retail,Medan,0,0
I10569,2025-12-16 20:53,12.07517207497082,retail,Medan,0,0
I10570,2025-12-16 21:01,14.307839365491606,retail,Medan,0,0
I10571,2025-12-16 21:10,13.925007805536085,retail,Jakarta,0,0
I10572,2025-12-16 21:25,12.987768562403753,electronics,Jakarta,0,0
I10573,2025-12-16 21:43,14.36005389650898,retail,Jakarta,0,0
I10574,2025-12-16 21:51,13.888985901479261,retail,Medan,0,0
I10575,2025-12-16 22:08,13.996252534544672,retail,Medan,0,0
I10576,2025-12-16 22:23,14.05368694782436,retail,Jakarta,0,0
I10577,2025-12-16 22:29,13.08708846931319,retail,Medan,0,0
I10578,2025-12-16 22:40,13.517706766639904,retail,Medan,0,0
I10579,2025-12-16 22:49,12.800277558232525,retail,Medan,0,0
I10580,2025-12-16 22:56,13.838084830895669,retail,Medan,0,0
I10581,2025-12-16 23:14,14.391601313822148,groceries,Medan,0,0
I10582,2025-12-16 23:30,13.985628789484753,groceries,Medan,0,0
I10583,2025-12-16 23:47,14.07154018553348,groceries,Jakarta,0,0
I10584,2025-12-17 00:01,13.06044329183696,retail,Medan,0,0
I10585,2025-12-17 00:16,13.858783626147728,retail,Jakarta,0,0
I10586,2025-12-17 00:29,14.398018872407864,electronics,Medan,0,0
I10587,2025-12-17 00:35,12.596034869184859,retail,Medan,0,0
I10588,2025-12-17 00:42,13.094798945084328,retail,Medan,0,0
I10589,2025-12-17 00:59,14.106537031666445,retail,Medan,0,0
I10590,2025-12-17 01:13,12.026102322418643,retail,Medan,0,0
I10591,2025-12-17 01:23,13.103950903397159,groceries,Medan,0,0
I10592,2025-12-17 01:39,14.350874636097405,groceries,Medan,0,0
I10593,2025-12-17 01:51,12.109693895007462,retail,Medan,0,0
I10594,2025-12-17 02:09,13.662430471514025,retail,Medan,0,0
I10595,2025-12-17 02:21,13.450800562139799,retail,Jakarta,0,0
I10596,2025-12-17 02:35,13.601974456944234,retail,Medan,0,0
I10597,2025-12-17 02:53,13.263515657160212,travel,Medan,0,0
I10598,2025-12-17 03:04,13.3127489987203,groceries,Medan,0,0
I10599,2025-12-17 03:22,14.15569589249737,retail,Medan,0,0
I10600,2025-12-17 03:38,12.168490189700247,retail,Medan,0,0
I10601,2025-12-17 03:44,12.804257835660838,groceries,Jakarta,0,0
I10602,2025-12-17 03:50,13.281992736110658,retail,Medan,0,0
I10603,2025-12-17 03:57,14.23007282779978,electronics,Medan,0,0
I10604,2025-12-17 04:08,13.591048637983876,travel,Jakarta,0,0
I10605,2025-12-17 04:24,12.242640805310735,retail,Medan,0,0
I10606,2025-12-17 04:39,13.824018264576885,travel,Medan,0,0
I10607,2025-12-17 04:54,13.9853469990506,retail,Medan,0,0
I10608,2025-12-17 05:04,13.71581507676592,retail,Medan,0,0
I10609,2025-12-17 05:10,12.598989350716858,electronics,Medan,0,0
I10610,2025-12-17 05:16,14.285770404383586,groceries,Medan,0,0
I10611,2025-12-17 05:23,14.264039625510124,retail,Medan,0,0
I10612,2025-12-17 05:30,14.318522736110708,travel,Medan,0,0
I10613,2025-12-17 05:48,14.369677815292366,retail,Medan,0,0
I10614,2025-12-17 05:56,13.419955185825911,groceries,Medan,0,0
I10615,2025-12-17 06:06,13.647968445143828,electronics,Jakarta,0,0
I10616,2025-12-17 06:22,14.365518047975169,travel,Medan,0,0
I10617,2025-12-17 06:30,13.701334633851813,retail,Medan,0,0
I10618,2025-12-17 06:45,14.271124906279502,retail,Medan,0,0
I10619,2025-12-17 06:57,14.013312506139297,travel,Medan,0,0
I10620,2025-12-17 07:12,14.334660240424375,retail,Medan,0,0
I10621,2025-12-17 07:21,12.0268143920281,electronics,Medan,0,0
I10622,2025-12-17 07:38,14.089686329589163,retail,Medan,0,0
I10623,2025-12-17 07:53,14.201711973524835,retail,Medan,0,0
I10624,2025-12-17 08:02,13.075584090066194,retail,Medan,0,0
I10625,2025-12-17 08:16,14.125511941147332,groceries,Jakarta,0,0
I10626,2025-12-17 08:31,13.065001178095649,retail,Medan,0,0
I10627,2025-12-17 08:49,14.312003355758568,retail,Medan,0,0
I10628,2025-12-17 08:59,14.315846961702404,electronics,Medan,0,0
I10629,2025-12-17 09:17,11.958418652531465,retail,Medan,0,0
I10630,2025-12-17 09:33,13.802046320566506,groceries,Medan,0,0
I10631,2025-12-17 09:44,13.568472544203107,retail,Medan,0,0
I10632,2025-12-17 09:59,14.297487223489844,groceries,Jakarta,0,0
I10633,2025-12-17 10:12,13.42757343328679,retail,Medan,0,0
I10634,2025-12-17 10:30,14.10736267368734,travel,Medan,0,0
I10635,2025-12-17 10:36,12.744260486051976,retail,Medan,0,0
I10636,2025-12-17 10:51,13.12365454349053,groceries,Medan,0,0
I10637,2025-12-17 11:07,14.389666973856666,retail,Medan,0,0
I10638,2025-12-17 11:13,13.573252992205623,retail,Medan,0,0
I10639,2025-12-17 11:25,14.161677081346747,retail,Medan,0,0
I10640,2025-12-17 11:40,14.373360215781078,groceries,Medan,0,0
I10641,2025-12-17 11:57,14.37089741656966,retail,Medan,0,0
I10642,2025-12-17 12:04,12.113474784062607,groceries,Medan,0,0
I10643,2025-12-17 12:13,13.187995675150116,retail,Medan,0,0
I10644,2025-12-17 12:26,14.099985493044548,groceries,Jakarta,0,0
I10645,2025-12-17 12:40,14.333836980273817,retail,Medan,0,0
I10646,2025-12-17 12:48,14.383653882883316,groceries,Medan,0,0
I10647,2025-12-17 13:04,14.107010831798915,electronics,Medan,0,0
I10648,2025-12-17 13:16,12.681819127982164,retail,Medan,0,0
I10649,2025-12-17 13:27,14.134074101235052,retail,Medan,0,0
I10650,2025-12-17 13:43,13.302664561285399,groceries,Medan,0,0
I10651,2025-12-17 13:55,14.210398592190217,retail,Medan,0,0
I10652,2025-12-17 14:04,13.866747250749984,retail,Medan,0,0
I10653,2025-12-17 14:15,13.024521194784624,retail,Medan,0,0
I10654,2025-12-17 14:22,14.248728955861745,retail,Medan,0,0
I10655,2025-12-17 14:38,14.393025762678942,travel,Medan,0,0
I10656,2025-12-17 14:48,13.80115297944702,retail,Medan,0,0
I10657,2025-12-17 14:58,14.21477783245329,retail,Medan,0,0
I10658,2025-12-17 15:06,12.422529893253742,retail,Medan,0,0
I10659,2025-12-17 15:16,13.30046102604506,retail,Medan,0,0
I10660,2025-12-17 15:24,12.79345645151776,groceries,Medan,0,0
I10661,2025-12-17 15:30,13.335028218297468,groceries,Medan,0,0
I10662,2025-12-17 15:45,13.554544415668325,travel,Medan,0,0
I10663,2025-12-17 15:55,13.666720484379113,retail,Medan,0,0
I10664,2025-12-17 16:10,13.433067887993488,retail,Medan,0,0
I10665,2025-12-17 16:18,13.863207744098386,retail,Medan,0,0
I10666,2025-12-17 16:30,13.146997451696002,groceries,Medan,0,0
I10667,2025-12-17 16:38,13.492328415507577,groceries,Medan,0,0
I10668,2025-12-17 16:47,14.244830854950699,groceries,Medan,0,0
I10669,2025-12-17 17:05,13.890328563698768,travel,Medan,0,0
I10670,2025-12-17 17:17,12.17744166273102,retail,Medan,0,0
I10671,2025-12-17 17:23,13.446828097186973,electronics,Medan,0,0
I10672,2025-12-17 17:41,14.23318021993127,electronics,Medan,0,0
I10673,2025-12-17 17:57,13.010884180738325,retail,Jakarta,0,0
I10674,2025-12-17 18:07,14.328796951551194,retail,Medan,0,0
I10675,2025-12-17 18:16,13.366394457492307,groceries,Medan,0,0
I10676,2025-12-17 18:27,13.989198283605585,retail,Medan,0,0
I10677,2025-12-17 18:43,13.74698543420915,retail,Medan,0,0
I10678,2025-12-17 18:55,13.982573796431698,retail,Medan,0,0
I10679,2025-12-17 19:03,14.197805294285418,groceries,Medan,0,0
I10680,2025-12-17 19:11,12.888866414010627,travel,Medan,0,0
I10681,2025-12-17 19:29,13.502376651453092,travel,Jakarta,0,0
I10682,2025-12-17 19:38,13.89959891709656,electronics,Medan,0,0
I10683,2025-12-17 19:51,13.270764416825513,retail,Medan,0,0
I10684,2025-12-17 20:05,13.552895662091355,groceries,Medan,0,0
I10685,2025-12-17 20:13,14.292760990586295,retail,Medan,0,0
I10686,2025-12-17 20:21,13.176724660697287,groceries,Medan,0,0
I10687,2025-12-17 20:31,13.04553848699927,electronics,Medan,0,0
I10688,2025-12-17 20:44,13.922114899749563,travel,Medan,0,0
I10689,2025-12-17 21:00,12.658980979347271,groceries,Jakarta,0,0
I10690,2025-12-17 21:11,11.931405510155887,retail,Medan,0,0
I10691,2025-12-17 21:20,14.276031871820518,retail,Medan,0,0
I10692,2025-12-17 21:29,13.314770569428754,groceries,Medan,0,0
I10693,2025-12-17 21:45,12.762222433822421,retail,Medan,0,0
I10694,2025-12-17 21:58,14.02453084383195,retail,Jakarta,0,0
I10695,2025-12-17 22:12,13.75734952402167,travel,Medan,0,0
I10696,2025-12-17 22:20,13.711058518405931,retail,Medan,0,0
I10697,2025-12-17 22:34,13.680049304355382,retail,Medan,0,0
I10698,2025-12-17 22:44,12.874688887929732,retail,Medan,0,0
I10699,2025-12-17 23:01,14.264415032285006,retail,Medan,0,0
I10700,2025-12-17 23:13,11.932786453362125,retail,Jakarta,0,0
I10701,2025-12-17 23:21,13.761308827648062,retail,Medan,0,0
I10702,2025-12-17 23:35,13.29837339158448,groceries,Medan,0,0
I10703,2025-12-17 23:41,14.005185843031457,retail,Medan,0,0
I10704,2025-12-17 23:57,13.869949499611653,retail,Jakarta,0,0
I10705,2025-12-18 00:08,13.573464474147,travel,Jakarta,0,0
I10706,2025-12-18 00:24,13.847010194015423,retail,Jakarta,0,0
I10707,2025-12-18 00:42,13.170294124761856,groceries,Medan,0,0
I10708,2025-12-18 00:54,12.811123315100948,groceries,Medan,0,0
I10709,2025-12-18 01:01,14.312493816728681,groceries,Medan,0,0
I10710,2025-12-18 01:07,13.96617029439008,retail,Medan,0,0
I10711,2025-12-18 01:17,14.021567358648293,electronics,Medan,0,0
I10712,2025-12-18 01:25,14.402311181331628,retail,Medan,0,0
I10713,2025-12-18 01:40,14.311319595048166,groceries,Medan,0,0
I10714,2025-12-18 01:46,13.924392765180452,groceries,Medan,0,0
I10715,2025-12-18 02:01,14.19214880256504,travel,Medan,0,0
I10716,2025-12-18 02:09,13.835904187055071,groceries,Medan,0,0
I10717,2025-12-18 02:16,13.204015251213754,retail,Medan,0,0
I10718,2025-12-18 02:22,13.978772461388553,retail,Medan,0,0
I10719,2025-12-18 02:38,18.099486561224136,electronics,Medan,0,1
I10720,2025-12-18 02:53,14.2864243978426,retail,Medan,0,0
I10721,2025-12-18 03:10,13.79892782125212,electronics,Medan,0,0
I10722,2025-12-18 03:23,14.352529521324872,travel,Medan,0,0
I10723,2025-12-18 03:36,13.073156326349633,retail,Medan,0,0
I10724,2025-12-18 03:42,12.29090080770642,retail,Medan,0,0
I10725,2025-12-18 03:48,13.611398503368136,electronics,Medan,0,0
I10726,2025-12-18 04:02,13.098562367218376,retail,Medan,0,0
I10727,2025-12-18 04:14,14.363719823886063,retail,Medan,0,0
I10728,2025-12-18 04:30,12.73967001380989,retail,Medan,0,0
I10729,2025-12-18 04:43,13.847146812457284,retail,Medan,0,0
I10730,2025-12-18 04:49,14.169249997522895,retail,Medan,0,0
I10731,2025-12-18 05:03,12.715699551120524,groceries,Medan,0,0
I10732,2025-12-18 05:10,12.324650920455529,groceries,Jakarta,0,0
I10733,2025-12-18 05:27,13.87701949454148,retail,Medan,0,0
I10734,2025-12-18 05:39,14.309809159776455,groceries,Medan,0,0
I10735,2025-12-18 05:50,12.08324942947735,retail,Medan,0,0
I10736,2025-12-18 05:56,12.122239847864273,groceries,Medan,0,0
I10737,2025-12-18 06:05,14.332577265586908,retail,Medan,0,0
I10738,2025-12-18 06:11,13.950218882732374,electronics,Medan,0,0
I10739,2025-12-18 06:18,14.083482148874324,travel,Medan,0,0
I10740,2025-12-18 06:31,13.312489399972522,groceries,Medan,0,0
I10741,2025-12-18 06:43,13.408079017695083,groceries,Jakarta,0,0
I10742,2025-12-18 06:56,13.739093768696225,groceries,Medan,0,0
I10743,2025-12-18 07:12,18.163733868896575,electronics,Medan,0,1
I10744,2025-12-18 07:28,13.6866675860703,groceries,Medan,0,0
I10745,2025-12-18 07:45,14.360197752606725,electronics,Medan,0,0
I10746,2025-12-18 07:52,14.141697221830746,electronics,Medan,0,0
I10747,2025-12-18 07:58,14.27544869972657,groceries,Jakarta,0,0
I10748,2025-12-18 08:15,13.784494494433085,groceries,Medan,0,0
I10749,2025-12-18 08:32,14.186652646281203,retail,Medan,0,0
I10750,2025-12-18 08:38,13.647109657661046,retail,Medan,0,0
I10751,2025-12-18 08:44,13.971466749730595,groceries,Medan,0,0
I10752,2025-12-18 08:53,14.11928101550558,electronics,Medan,0,0
