loan_id,timestamp,loan_amount,loan_tenor_months,location_branch,is_default
L18302,2026-01-24 16:22,15.005061972131104,12,Sleman,0
L18303,2026-01-24 16:31,15.21249779596396,12,Bantul,0
L18304,2026-01-24 16:40,15.593330150339893,24,Gunungkidul,0
L18305,2026-01-24 16:48,14.888964342197927,12,Bantul,0
L18306,2026-01-24 16:54,15.445827576906376,6,Bantul,0
L18307,2026-01-24 17:04,15.534257301191357,12,Gunungkidul,0
L18308,2026-01-24 17:15,15.157420074728803,24,Sleman,0
L18309,2026-01-24 17:23,14.541901490563818,12,Bantul,0
L18310,2026-01-24 17:36,13.816869634001906,6,Sleman,0
L18311,2026-01-24 17:52,15.036733912276235,12,Sleman,0
L18312,2026-01-24 17:57,14.279897191384164,6,Sleman,0
L18313,2026-01-24 18:06,15.36022049131478,6,Sleman,0
L18314,2026-01-24 18:21,14.532626186531678,12,Bantul,0
L18315,2026-01-24 18:37,15.63992935763059,24,Gunungkidul,0
L18316,2026-01-24 18:41,15.659770759000507,6,Sleman,0
L18317,2026-01-24 18:52,15.59652888039331,6,Bantul,0
L18318,2026-01-24 19:07,15.389299323601985,6,Bantul,0
L18319,2026-01-24 19:22,14.040211296233313,24,Sleman,0
L18320,2026-01-24 19:34,15.745538390965953,12,Bantul,0
L18321,2026-01-24 19:42,13.741002505789213,12,Gunungkidul,0
L18322,2026-01-24 19:48,15.246254246869427,6,Sleman,0
L18323,2026-01-24 19:51,15.560790566290638,24,Bantul,0
L18324,2026-01-24 19:59,13.8648539024346,12,Bantul,0
L18325,2026-01-24 20:02,15.131930319703685,12,Bantul,0
L18326,2026-01-24 20:14,15.097960198472794,12,Bantul,0
L18327,2026-01-24 20:17,14.392579998025187,24,Sleman,0
L18328,2026-01-24 20:23,14.019755856911988,12,Sleman,0
L18329,2026-01-24 20:33,15.674074105017162,6,Sleman,0
L18330,2026-01-24 20:40,15.665359988488666,12,Sleman,0
L18331,2026-01-24 20:47,13.919467789479306,36,Sleman,0
L18332,2026-01-24 21:01,14.652681889119144,24,Sleman,0
L18333,2026-01-24 21:10,14.93052099244202,36,Sleman,0
L18334,2026-01-24 21:13,14.393389974418499,12,Sleman,0
L18335,2026-01-24 21:17,13.745386332451924,12,Sleman,0
L18336,2026-01-24 21:30,15.157227444066399,24,Sleman,0
L18337,2026-01-24 21:37,15.031361437809469,12,Bantul,0
L18338,2026-01-24 21:45,15.564025830674584,6,Sleman,0
L18339,2026-01-24 21:57,14.70236094458058,6,Gunungkidul,0
L18340,2026-01-24 22:03,15.15504423163299,36,Sleman,0
L18341,2026-01-24 22:06,14.74801001582049,24,Gunungkidul,0
L18342,2026-01-24 22:13,13.52570356279581,12,Sleman,0
L18343,2026-01-24 22:25,15.469813608387382,24,Magelang,0
L18344,2026-01-24 22:41,15.48871375516574,24,Gunungkidul,0
L18345,2026-01-24 22:56,15.38742955636319,12,Gunungkidul,0
L18346,2026-01-24 23:11,13.489037759901317,6,Sleman,0
L18347,2026-01-24 23:14,15.430400779510109,24,Bantul,0
L18348,2026-01-24 23:24,15.303562451787235,12,Sleman,0
L18349,2026-01-24 23:34,15.029384781056113,12,Sleman,0
L18350,2026-01-24 23:40,15.321822788970517,12,Magelang,0
L18351,2026-01-24 23:54,14.014522059543394,12,Sleman,0
L18352,2026-01-25 00:10,14.433598467875687,24,Bantul,0
L18353,2026-01-25 00:16,14.107292464598672,12,Bantul,0
L18354,2026-01-25 00:22,15.040091547390501,24,Sleman,0
L18355,2026-01-25 00:30,15.659103175832346,12,Sleman,0
L18356,2026-01-25 00:40,16.492456532605193,24,Magelang,1
L18357,2026-01-25 00:56,15.03922422297299,6,Bantul,0
L18358,2026-01-25 01:06,14.667333592859435,6,Magelang,0
L18359,2026-01-25 01:20,15.701649470965918,6,Bantul,0
L18360,2026-01-25 01:32,15.325301379776949,12,Sleman,0
L18361,2026-01-25 01:40,14.47970358344673,6,Bantul,0
L18362,2026-01-25 01:52,14.66869150756723,12,Sleman,0
L18363,2026-01-25 01:56,15.268332554371852,12,Kulon Progo,0
L18364,2026-01-25 02:09,13.604298047868019,24,Sleman,0
L18365,2026-01-25 02:15,13.749971002625776,12,Bantul,0
L18366,2026-01-25 02:29,15.40121238518979,12,Kulon Progo,0
L18367,2026-01-25 02:38,15.558630401691383,36,Sleman,0
L18368,2026-01-25 02:45,15.488030118311325,12,Gunungkidul,0
L18369,2026-01-25 02:51,14.295766452674355,12,Bantul,0
L18370,2026-01-25 03:06,15.625340927155728,6,Bantul,0
L18371,2026-01-25 03:14,14.48910278055546,6,Sleman,0
L18372,2026-01-25 03:26,15.638615097184957,24,Gunungkidul,0
L18373,2026-01-25 03:40,14.700606966861699,6,Sleman,0
L18374,2026-01-25 03:57,15.1308619330736,12,Gunungkidul,0
L18375,2026-01-25 04:06,15.720842879116809,6,Bantul,0
L18376,2026-01-25 04:17,14.962225472914499,12,Sleman,0
L18377,2026-01-25 04:28,15.392539734952365,12,Bantul,0
L18378,2026-01-25 04:43,15.276013100502485,6,Bantul,0
L18379,2026-01-25 04:51,13.80193887793418,6,Sleman,0
L18380,2026-01-25 04:55,15.54758194585159,24,Gunungkidul,0
L18381,2026-01-25 05:06,14.855644149837637,24,Magelang,0
L18382,2026-01-25 05:09,15.093568048458529,36,Gunungkidul,0
L18383,2026-01-25 05:19,14.723444468674035,6,Sleman,0
L18384,2026-01-25 05:24,15.756922749214313,24,Sleman,0
L18385,2026-01-25 05:29,15.221492588792582,12,Kulon Progo,0
L18386,2026-01-25 05:35,15.351054752213708,12,Sleman,0
L18387,2026-01-25 05:39,15.17609831758075,24,Sleman,0
L18388,2026-01-25 05:54,14.73287791007482,6,Sleman,0
L18389,2026-01-25 06:02,15.27647978409519,12,Gunungkidul,0
L18390,2026-01-25 06:08,15.548777193999006,12,Sleman,0
L18391,2026-01-25 06:19,13.926660084915188,6,Bantul,0
L18392,2026-01-25 06:23,14.207539807820055,24,Bantul,0
L18393,2026-01-25 06:34,14.266500823363474,12,Magelang,0
L18394,2026-01-25 06:38,15.699942944596462,12,Bantul,0
L18395,2026-01-25 06:41,15.261966374832225,24,Magelang,0
L18396,2026-01-25 06:45,14.813303117094431,12,Sleman,0
L18397,2026-01-25 06:57,14.399186005604406,6,Gunungkidul,0
L18398,2026-01-25 07:09,15.415465650245046,6,Sleman,0
L18399,2026-01-25 07:13,15.179349165358591,12,Sleman,0
L18400,2026-01-25 07:21,15.333820413315074,36,Magelang,0
L18401,2026-01-25 07:36,15.454527660781594,36,Bantul,0
L18402,2026-01-25 07:41,13.931670944504027,12,Sleman,0
L18403,2026-01-25 07:46,15.408084265706835,12,Bantul,0
L18404,2026-01-25 07:49,15.462346176730163,12,Gunungkidul,0
L18405,2026-01-25 07:55,14.648683559123935,24,Bantul,0
L18406,2026-01-25 08:12,14.742472944633336,12,Gunungkidul,0
L18407,2026-01-25 08:26,15.28525895540029,24,Bantul,0
L18408,2026-01-25 08:31,14.906653688456268,6,Gunungkidul,0
L18409,2026-01-25 08:47,15.695020339435379,24,Kulon Progo,0
L18410,2026-01-25 08:58,13.935433524556569,12,Bantul,0
L18411,2026-01-25 09:14,14.28443673196352,12,Gunungkidul,0
L18412,2026-01-25 09:25,15.567410936986436,6,Sleman,0
L18413,2026-01-25 09:38,15.410178123910924,6,Gunungkidul,0
L18414,2026-01-25 09:47,15.622449073696515,12,Magelang,0
L18415,2026-01-25 09:50,13.392216453668134,36,Bantul,0
L18416,2026-01-25 10:02,14.132317843525785,12,Bantul,0
L18417,2026-01-25 10:06,15.597107563840654,12,Bantul,0
L18418,2026-01-25 10:14,15.570256742541723,6,Sleman,0
L18419,2026-01-25 10:17,15.584989311970986,6,Sleman,0
L18420,2026-01-25 10:21,15.66191571269885,12,Kulon Progo,0
L18421,2026-01-25 10:27,14.50783840296049,36,Sleman,0
L18422,2026-01-25 10:34,13.939861312196374,12,Bantul,0
L18423,2026-01-25 10:51,14.701798885219898,6,Sleman,0
L18424,2026-01-25 11:08,15.759029564801972,12,Sleman,0
L18425,2026-01-25 11:16,15.165905942849092,12,Sleman,0
L18426,2026-01-25 11:29,13.179835741956595,24,Gunungkidul,0
L18427,2026-01-25 11:46,15.489410238590514,12,Sleman,0
L18428,2026-01-25 11:53,15.603201260977974,36,Sleman,0
L18429,2026-01-25 11:57,14.074402647557136,12,Gunungkidul,0
L18430,2026-01-25 12:02,15.233519163680223,6,Magelang,0
L18431,2026-01-25 12:13,15.491047960090368,6,Bantul,0
L18432,2026-01-25 12:25,15.720947461203242,12,Bantul,0
L18433,2026-01-25 12:28,15.307587795535113,24,Sleman,0
L18434,2026-01-25 12:36,14.80789158161197,12,Gunungkidul,0
L18435,2026-01-25 12:41,15.674256487181253,24,Sleman,0
L18436,2026-01-25 12:47,14.861253574201452,6,Sleman,0
L18437,2026-01-25 12:58,15.34514740019482,12,Gunungkidul,0
L18438,2026-01-25 13:07,15.600993202412687,6,Kulon Progo,0
L18439,2026-01-25 13:23,15.188609237773415,12,Gunungkidul,0
L18440,2026-01-25 13:30,15.44855932737035,12,Sleman,0
L18441,2026-01-25 13:41,15.602471030405617,36,Kulon Progo,0
L18442,2026-01-25 13:48,15.29788071482071,12,Sleman,0
L18443,2026-01-25 13:55,14.988324528680911,12,Sleman,0
L18444,2026-01-25 14:01,15.360623259841818,24,Bantul,0
L18445,2026-01-25 14:15,14.949149198816063,24,Bantul,0
L18446,2026-01-25 14:27,15.41229839451094,6,Sleman,0
L18447,2026-01-25 14:43,13.844544950882621,24,Bantul,0
L18448,2026-01-25 14:58,13.605987574135147,12,Sleman,0
L18449,2026-01-25 15:09,15.092734474587212,12,Gunungkidul,0
L18450,2026-01-25 15:20,14.051050554863032,36,Bantul,0
L18451,2026-01-25 15:36,15.473705491161427,24,Kulon Progo,0
L18452,2026-01-25 15:51,14.333214471962291,24,Bantul,0
L18453,2026-01-25 16:00,15.136419639547867,24,Gunungkidul,0
L18454,2026-01-25 16:12,14.315749944731635,12,Magelang,0
L18455,2026-01-25 16:21,15.686085982713044,6,Bantul,0
L18456,2026-01-25 16:32,15.60374615898871,12,Sleman,0
L18457,2026-01-25 16:46,13.143445577854356,24,Sleman,0
L18458,2026-01-25 17:03,14.935334285009615,6,Sleman,0
L18459,2026-01-25 17:08,15.706196086061892,36,Sleman,0
L18460,2026-01-25 17:22,15.11876482790824,6,Kulon Progo,0
L18461,2026-01-25 17:25,15.605148277873354,12,Bantul,0
L18462,2026-01-25 17:30,13.893470174432133,6,Bantul,0
L18463,2026-01-25 17:46,15.00628991019986,24,Sleman,0
L18464,2026-01-25 17:57,15.633401441609125,12,Gunungkidul,0
L18465,2026-01-25 18:12,14.384253141135103,12,Sleman,0
L18466,2026-01-25 18:16,13.247608281721666,6,Bantul,0
L18467,2026-01-25 18:27,15.478225126622858,12,Gunungkidul,0
L18468,2026-01-25 18:30,13.856100525568365,12,Sleman,0
L18469,2026-01-25 18:42,14.713589660233946,6,Gunungkidul,0
L18470,2026-01-25 18:51,15.569691205397424,6,Gunungkidul,0
L18471,2026-01-25 18:55,15.655565783448022,24,Bantul,0
L18472,2026-01-25 19:02,14.114785917807378,12,Sleman,0
L18473,2026-01-25 19:06,15.131933536819599,6,Gunungkidul,0
L18474,2026-01-25 19:22,15.548373515499762,6,Kulon Progo,0
L18475,2026-01-25 19:31,14.928618935464975,24,Sleman,0
L18476,2026-01-25 19:47,14.837139205240872,12,Sleman,0
L18477,2026-01-25 19:51,15.209505443792645,6,Sleman,0
L18478,2026-01-25 20:03,15.528341712241392,6,Magelang,0
L18479,2026-01-25 20:15,13.543934091159723,6,Bantul,0
L18480,2026-01-25 20:18,13.62593475261882,24,Bantul,0
L18481,2026-01-25 20:32,13.992167769267038,24,Sleman,0
L18482,2026-01-25 20:36,14.815481926064365,24,Sleman,0
L18483,2026-01-25 20:52,14.651459837545163,12,Bantul,0
L18484,2026-01-25 20:58,15.104269540360052,12,Sleman,0
L18485,2026-01-25 21:10,14.713788835226534,12,Bantul,0
L18486,2026-01-25 21:22,15.33438460898328,24,Sleman,0
L18487,2026-01-25 21:38,14.7675853351772,24,Gunungkidul,0
L18488,2026-01-25 21:49,15.596450203439744,36,Sleman,0
L18489,2026-01-25 22:03,14.736951206225656,36,Magelang,0
L18490,2026-01-25 22:07,14.552218539088864,24,Magelang,0
L18491,2026-01-25 22:24,15.622429210631825,6,Sleman,0
L18492,2026-01-25 22:37,15.380531479950257,36,Bantul,0
L18493,2026-01-25 22:50,13.607096739528043,6,Sleman,0
L18494,2026-01-25 22:53,14.211940303175064,12,Bantul,0
L18495,2026-01-25 22:59,13.612330160276889,24,Bantul,0
L18496,2026-01-25 23:12,15.550451320351305,12,Gunungkidul,0
L18497,2026-01-25 23:28,15.337076577816834,6,Bantul,0
L18498,2026-01-25 23:45,15.697405934416091,12,Sleman,0
L18499,2026-01-26 00:02,14.783726344623348,24,Bantul,0
L18500,2026-01-26 00:10,13.601471683008539,12,Kulon Progo,0
L18501,2026-01-26 00:14,15.063345116057468,12,Sleman,0
L18502,2026-01-26 00:29,13.834408854908368,12,Sleman,0
L18503,2026-01-26 00:39,14.179895304845047,12,Sleman,0
L18504,2026-01-26 00:56,15.54166711757204,6,Gunungkidul,0
L18505,2026-01-26 00:59,14.901540013784409,24,Magelang,0
L18506,2026-01-26 01:03,15.643520950265847,12,Sleman,0
L18507,2026-01-26 01:20,15.160813899863372,12,Sleman,0
L18508,2026-01-26 01:24,15.365923468507534,24,Gunungkidul,0
L18509,2026-01-26 01:38,15.59415017036095,6,Bantul,0
L18510,2026-01-26 01:48,15.067621027914473,24,Sleman,0
L18511,2026-01-26 01:53,14.76289793811458,12,Bantul,0
L18512,2026-01-26 02:10,15.5200651769425,12,Sleman,0
L18513,2026-01-26 02:20,15.590343749234346,24,Gunungkidul,0
L18514,2026-01-26 02:32,14.71082726472364,36,Sleman,0
L18515,2026-01-26 02:36,15.58190862851439,24,Bantul,0
L18516,2026-01-26 02:42,15.753734529606863,36,Bantul,0
L18517,2026-01-26 02:58,14.380619800637515,6,Bantul,0
L18518,2026-01-26 03:05,15.60926087746748,12,Bantul,0
L18519,2026-01-26 03:13,13.8783726747209,24,Magelang,0
L18520,2026-01-26 03:16,15.65070699967551,24,Bantul,0
L18521,2026-01-26 03:30,15.65470578250054,12,Sleman,0
L18522,2026-01-26 03:35,15.616681929290364,12,Sleman,0
L18523,2026-01-26 03:46,14.833317264710937,12,Sleman,0
L18524,2026-01-26 04:00,15.697074167452374,24,Gunungkidul,0
L18525,2026-01-26 04:12,15.226621914182614,24,Sleman,0
L18526,2026-01-26 04:29,13.731276411805576,12,Sleman,0
L18527,2026-01-26 04:42,15.610773383267743,6,Magelang,0
L18528,2026-01-26 04:58,15.67275825346718,24,Gunungkidul,0
L18529,2026-01-26 05:07,14.719950141575948,12,Sleman,0
L18530,2026-01-26 05:14,14.564999318846485,24,Bantul,0
L18531,2026-01-26 05:31,15.250447929569882,24,Bantul,0
L18532,2026-01-26 05:47,14.857420211262587,36,Bantul,0
L18533,2026-01-26 05:53,15.353257820319818,12,Magelang,0
L18534,2026-01-26 05:59,14.883219554302299,24,Gunungkidul,0
L18535,2026-01-26 06:14,14.465154026411499,12,Bantul,0
L18536,2026-01-26 06:20,14.514053654350558,6,Sleman,0
L18537,2026-01-26 06:26,15.378910186331243,12,Sleman,0
L18538,2026-01-26 06:30,15.024401946199848,12,Bantul,0
L18539,2026-01-26 06:42,13.303659408526544,6,Sleman,0
L18540,2026-01-26 06:55,15.146788914528008,12,Magelang,0
L18541,2026-01-26 06:58,15.542043269274147,12,Bantul,0
L18542,2026-01-26 07:04,14.198264372705506,24,Sleman,0
L18543,2026-01-26 07:17,14.551225727907946,24,Sleman,0
L18544,2026-01-26 07:27,14.858212947191516,24,Sleman,0
L18545,2026-01-26 07:31,15.691351031497412,24,Bantul,0
L18546,2026-01-26 07:38,14.83181023133337,6,Bantul,0
L18547,2026-01-26 07:53,15.598139974818762,12,Bantul,0
L18548,2026-01-26 07:57,15.401753126341829,12,Bantul,0
L18549,2026-01-26 08:04,15.753991032355957,12,Bantul,0
L18550,2026-01-26 08:09,15.26831688232831,24,Sleman,0
L18551,2026-01-26 08:23,14.755631872451113,36,Sleman,0
L18552,2026-01-26 08:28,15.45542141778869,12,Sleman,0
L18553,2026-01-26 08:34,13.899175006900322,12,Gunungkidul,0
L18554,2026-01-26 08:40,15.537497030057908,6,Bantul,0
L18555,2026-01-26 08:51,14.519181667214927,24,Sleman,0
L18556,2026-01-26 08:59,15.391503366258803,6,Bantul,0
L18557,2026-01-26 09:04,15.26715412715127,12,Sleman,0
L18558,2026-01-26 09:14,14.542135550434885,12,Sleman,0
L18559,2026-01-26 09:25,15.104305093754846,6,Bantul,0
L18560,2026-01-26 09:31,15.140933798139315,24,Bantul,0
L18561,2026-01-26 09:42,15.517667477831472,12,Bantul,0
L18562,2026-01-26 09:54,15.077583482585416,24,Bantul,0
L18563,2026-01-26 09:59,13.6855294271242,36,Bantul,0
L18564,2026-01-26 10:05,13.796661016337621,12,Gunungkidul,0
L18565,2026-01-26 10:08,15.388218093781372,24,Bantul,0
L18566,2026-01-26 10:14,15.658300695429984,12,Bantul,0
L18567,2026-01-26 10:17,15.01813505373061,12,Bantul,0
L18568,2026-01-26 10:33,13.905652861816463,24,Sleman,0
L18569,2026-01-26 10:39,14.292667913186785,24,Gunungkidul,0
L18570,2026-01-26 10:45,15.739303193869988,12,Sleman,0
L18571,2026-01-26 10:48,15.4391450208123,24,Sleman,0
L18572,2026-01-26 10:55,13.467864728610062,24,Magelang,0
L18573,2026-01-26 11:08,14.597786580435166,6,Bantul,0
L18574,2026-01-26 11:18,15.472387817863686,12,Bantul,0
L18575,2026-01-26 11:34,15.34272445206228,12,Gunungkidul,0
L18576,2026-01-26 11:50,14.678077676194958,6,Sleman,0
L18577,2026-01-26 12:04,15.429733006230528,12,Sleman,0
L18578,2026-01-26 12:19,15.668782098246432,36,Gunungkidul,0
L18579,2026-01-26 12:28,15.664113233952337,24,Bantul,0
L18580,2026-01-26 12:34,15.583012853118179,6,Bantul,0
L18581,2026-01-26 12:42,14.846160872159889,6,Sleman,0
L18582,2026-01-26 12:45,13.403883000911561,12,Gunungkidul,0
L18583,2026-01-26 12:52,14.927269055322384,6,Sleman,0
L18584,2026-01-26 13:00,13.373402212157272,6,Bantul,0
L18585,2026-01-26 13:17,15.252024775042779,24,Bantul,0
L18586,2026-01-26 13:25,15.301818113267903,12,Bantul,0
L18587,2026-01-26 13:29,14.816747034878578,24,Bantul,0
L18588,2026-01-26 13:35,14.20236760499784,24,Magelang,0
L18589,2026-01-26 13:47,15.179213391418157,6,Magelang,0
L18590,2026-01-26 13:58,13.29131596645933,36,Sleman,0
L18591,2026-01-26 14:08,14.64675089795099,36,Gunungkidul,0
L18592,2026-01-26 14:24,15.73102836033352,6,Bantul,0
L18593,2026-01-26 14:39,15.678377394888985,6,Bantul,0
L18594,2026-01-26 14:42,15.344520538535527,24,Gunungkidul,0
L18595,2026-01-26 14:56,14.890878784386198,12,Bantul,0
L18596,2026-01-26 15:10,13.254115938846354,36,Gunungkidul,0
L18597,2026-01-26 15:23,15.368447957741033,6,Bantul,0
L18598,2026-01-26 15:27,15.120697624105267,24,Gunungkidul,0
L18599,2026-01-26 15:32,15.452060981938361,12,Bantul,0
L18600,2026-01-26 15:47,14.23684245352741,12,Sleman,0
L18601,2026-01-26 16:01,15.589967531959774,6,Bantul,0
L18602,2026-01-26 16:15,15.561868814035902,12,Bantul,0
L18603,2026-01-26 16:28,15.004345257175764,12,Sleman,0
L18604,2026-01-26 16:40,13.439265359728665,6,Bantul,0
L18605,2026-01-26 16:56,15.077200136884443,24,Magelang,0
L18606,2026-01-26 17:12,14.883991764002985,6,Bantul,0
L18607,2026-01-26 17:21,15.510437672801194,12,Sleman,0
L18608,2026-01-26 17:34,14.531976236719983,6,Sleman,0
L18609,2026-01-26 17:41,13.332818773442055,24,Sleman,0
L18610,2026-01-26 17:57,15.743500378515572,12,Sleman,0
L18611,2026-01-26 18:00,14.542237571787416,36,Sleman,0
L18612,2026-01-26 18:11,13.823206865265407,24,Sleman,0
L18613,2026-01-26 18:15,15.618988431046528,36,Bantul,0
L18614,2026-01-26 18:20,15.46017660843581,6,Gunungkidul,0
L18615,2026-01-26 18:28,14.624992614992964,12,Bantul,0
L18616,2026-01-26 18:38,15.098437416056601,24,Bantul,0
L18617,2026-01-26 18:52,15.419743146174401,36,Bantul,0
L18618,2026-01-26 18:58,15.574606501949019,24,Magelang,0
L18619,2026-01-26 19:07,14.888343393644897,36,Sleman,0
L18620,2026-01-26 19:23,14.453456819305652,6,Magelang,0
L18621,2026-01-26 19:35,13.297388378965646,6,Gunungkidul,0
L18622,2026-01-26 19:42,15.617124478861776,12,Bantul,0
L18623,2026-01-26 19:46,15.57206210534521,12,Gunungkidul,0
L18624,2026-01-26 19:57,15.7142374510813,36,Magelang,0
L18625,2026-01-26 20:00,15.494422106299593,6,Kulon Progo,0
L18626,2026-01-26 20:09,14.449543943583874,12,Bantul,0
L18627,2026-01-26 20:23,14.53911807600829,12,Kulon Progo,0
L18628,2026-01-26 20:27,14.546840413101828,24,Gunungkidul,0
L18629,2026-01-26 20:39,15.062130985336132,6,Sleman,0
L18630,2026-01-26 20:45,15.72710133407861,24,Sleman,0
L18631,2026-01-26 20:56,15.423149853856968,36,Sleman,0
L18632,2026-01-26 21:01,15.016025791776421,12,Bantul,0
L18633,2026-01-26 21:07,15.482094673052655,6,Gunungkidul,0
L18634,2026-01-26 21:16,15.595379784259197,6,Sleman,0
L18635,2026-01-26 21:23,14.954302715033783,12,Sleman,0
L18636,2026-01-26 21:33,15.603227199298823,6,Gunungkidul,0
L18637,2026-01-26 21:37,13.336430663758456,12,Sleman,0
L18638,2026-01-26 21:44,14.739984515726436,12,Bantul,0
L18639,2026-01-26 22:01,14.288069669182752,6,Sleman,0
L18640,2026-01-26 22:17,14.323594226003124,24,Sleman,0
L18641,2026-01-26 22:29,14.413295407360035,12,Sleman,0
L18642,2026-01-26 22:33,14.874150144139312,12,Bantul,0
L18643,2026-01-26 22:37,15.466328581142792,24,Sleman,0
L18644,2026-01-26 22:46,15.28508139249667,24,Sleman,0
L18645,2026-01-26 23:01,15.02956091277339,24,Sleman,0
L18646,2026-01-26 23:04,15.132202397512646,6,Kulon Progo,0
L18647,2026-01-26 23:08,14.340929972443222,12,Bantul,0
L18648,2026-01-26 23:21,15.48117378236748,12,Sleman,0
L18649,2026-01-26 23:27,15.503348845566492,6,Bantul,0
L18650,2026-01-26 23:35,15.218479866166312,36,Gunungkidul,0
L18651,2026-01-26 23:39,15.572165165622703,12,Gunungkidul,0
L18652,2026-01-26 23:54,15.562245987265678,24,Magelang,0
L18653,2026-01-27 00:05,15.56093808910784,36,Bantul,0
L18654,2026-01-27 00:19,13.977286661635246,12,Bantul,0
L18655,2026-01-27 00:22,13.87344922288472,12,Bantul,0
L18656,2026-01-27 00:30,15.0256985081955,6,Sleman,0
L18657,2026-01-27 00:47,13.676488691665245,24,Gunungkidul,0
L18658,2026-01-27 01:04,13.312004745560495,24,Sleman,0
L18659,2026-01-27 01:13,14.115886224781747,24,Bantul,0
L18660,2026-01-27 01:24,14.066461475738796,6,Bantul,0
L18661,2026-01-27 01:39,14.777910530207622,24,Sleman,0
L18662,2026-01-27 01:47,14.791879126901206,12,Gunungkidul,0
L18663,2026-01-27 01:59,15.578069305832173,12,Gunungkidul,0
L18664,2026-01-27 02:07,15.665512991583542,24,Bantul,0
L18665,2026-01-27 02:18,14.289554763077646,24,Gunungkidul,0
L18666,2026-01-27 02:31,14.904412520309158,24,Gunungkidul,0
L18667,2026-01-27 02:34,15.151439877946755,6,Sleman,0
L18668,2026-01-27 02:43,14.638604275725939,12,Bantul,0
L18669,2026-01-27 02:54,14.790252445505256,6,Magelang,0
L18670,2026-01-27 03:06,15.39657492146653,12,Sleman,0
L18671,2026-01-27 03:15,14.998865262586769,24,Bantul,0
L18672,2026-01-27 03:22,15.439356573377246,12,Sleman,0
L18673,2026-01-27 03:26,13.801961178297777,12,Sleman,0
L18674,2026-01-27 03:32,15.104367653636317,6,Sleman,0
L18675,2026-01-27 03:47,14.739309830064661,6,Sleman,0
L18676,2026-01-27 03:58,14.680664614764382,12,Gunungkidul,0
L18677,2026-01-27 04:14,15.080935030244978,6,Sleman,0
L18678,2026-01-27 04:21,14.716390348954953,12,Sleman,0
L18679,2026-01-27 04:25,15.50715517340568,6,Magelang,0
L18680,2026-01-27 04:40,14.349691314927846,12,Sleman,0
L18681,2026-01-27 04:53,15.656863519401023,12,Gunungkidul,0
L18682,2026-01-27 05:08,14.865223526505657,12,Magelang,0
L18683,2026-01-27 05:11,15.182884552481537,12,Gunungkidul,0
L18684,2026-01-27 05:18,14.281536285840787,36,Gunungkidul,0
L18685,2026-01-27 05:26,15.68345098018819,6,Magelang,0
L18686,2026-01-27 05:30,15.3585945424065,24,Sleman,0
L18687,2026-01-27 05:46,15.520869372764613,36,Magelang,0
L18688,2026-01-27 05:54,15.658514953743508,36,Bantul,0
L18689,2026-01-27 06:11,15.757337525023608,24,Sleman,0
L18690,2026-01-27 06:16,14.582207876545981,24,Gunungkidul,0
L18691,2026-01-27 06:20,14.785570656228028,6,Sleman,0
L18692,2026-01-27 06:36,14.545182031139372,6,Sleman,0
L18693,2026-01-27 06:42,15.139993343116277,12,Sleman,0
L18694,2026-01-27 06:56,15.66207271478304,12,Sleman,0
L18695,2026-01-27 07:10,15.482956023617415,24,Bantul,0
L18696,2026-01-27 07:16,15.248740030373117,6,Sleman,0
L18697,2026-01-27 07:26,15.090378543238632,12,Gunungkidul,0
L18698,2026-01-27 07:37,15.47250740071992,24,Gunungkidul,0
L18699,2026-01-27 07:43,15.07897180949288,12,Sleman,0
L18700,2026-01-27 07:50,15.652780851947185,12,Bantul,0
L18701,2026-01-27 08:00,15.234962093780032,6,Kulon Progo,0
L18702,2026-01-27 08:15,15.388766527502469,24,Sleman,0
L18703,2026-01-27 08:31,15.407973609200383,24,Sleman,0
L18704,2026-01-27 08:48,15.488107853462074,6,Sleman,0
L18705,2026-01-27 08:56,15.09839860384339,24,Sleman,0
L18706,2026-01-27 09:08,14.91916212809842,6,Sleman,0
L18707,2026-01-27 09:13,14.977755645227097,12,Gunungkidul,0
L18708,2026-01-27 09:18,15.702291377410617,12,Sleman,0
L18709,2026-01-27 09:21,14.008682205722339,12,Sleman,0
L18710,2026-01-27 09:26,15.439906046031355,12,Sleman,0
L18711,2026-01-27 09:36,15.724021123174664,12,Sleman,0
L18712,2026-01-27 09:47,13.780934641024409,24,Sleman,0
L18713,2026-01-27 09:53,15.323140082901222,12,Sleman,0
L18714,2026-01-27 10:06,15.290023650261645,12,Bantul,0
L18715,2026-01-27 10:18,14.798758383869249,12,Bantul,0
L18716,2026-01-27 10:35,13.924606189384283,36,Sleman,0
L18717,2026-01-27 10:41,15.405686341006883,24,Magelang,0
L18718,2026-01-27 10:48,15.17488942522282,24,Magelang,0
L18719,2026-01-27 10:59,15.499341216285922,12,Bantul,0
L18720,2026-01-27 11:05,13.887988416490138,12,Sleman,0
L18721,2026-01-27 11:12,15.698849164396494,6,Kulon Progo,0
L18722,2026-01-27 11:24,15.336569176418578,24,Sleman,0
L18723,2026-01-27 11:40,15.032510440247513,24,Bantul,0
L18724,2026-01-27 11:52,15.058620802745647,24,Gunungkidul,0
L18725,2026-01-27 12:07,15.71582498518198,24,Gunungkidul,0
L18726,2026-01-27 12:18,15.22528093826626,6,Bantul,0
L18727,2026-01-27 12:29,15.267451497973937,12,Bantul,0
L18728,2026-01-27 12:42,15.366933478035063,12,Magelang,0
L18729,2026-01-27 12:52,14.744259759808063,12,Bantul,0
