transaction_id,timestamp,amount,merchant_category,location,is_international,transaction_frequency_24h,device_risk_score,is_fraud
H11655,2025-10-20 02:54,12.461617557128797,retail,Online,0,3,0.061623587284639,0
H11656,2025-10-20 02:59,12.920770923920415,e-commerce,Online,0,3,0.24520171392630138,0
H11657,2025-10-20 03:02,12.300696226042778,subscription,Online,0,2,0.06282157090796618,0
H11658,2025-10-20 03:06,12.503261881343985,e-commerce,Online,0,2,0.09111601873555457,0
H11659,2025-10-20 03:12,12.52283767887362,e-commerce,Online,0,3,0.07238785152584773,0
H11660,2025-10-20 03:18,12.420938027150157,e-commerce,Online,0,3,0.08445841926325613,0
H11661,2025-10-20 03:24,13.154042260781903,e-commerce,Online,0,1,0.12924890190665436,0
H11662,2025-10-20 03:29,13.21557317112316,travel,Online,0,2,0.08555644367891677,0
H11663,2025-10-20 03:34,12.195986955516368,retail,Online,0,2,0.06982538139556976,0
H11664,2025-10-20 03:40,12.421885392035078,e-commerce,Online,0,1,0.22136071424380058,0
H11665,2025-10-20 03:44,11.01844879902557,subscription,Online,0,1,0.11118333253768412,0
H11666,2025-10-20 03:47,13.051943059028227,retail,Online,0,1,0.11344880812194345,0
H11667,2025-10-20 03:53,12.993006118094282,e-commerce,Online,0,3,0.09273679849505378,0
H11668,2025-10-20 03:56,13.141155690583465,retail,Bandung,0,2,0.02612838057952471,0
H11669,2025-10-20 04:02,12.787972573099172,e-commerce,Online,0,2,0.11462260409960189,0
H11670,2025-10-20 04:04,13.218384213723393,e-commerce,Online,0,1,0.158548734675369,0
H11671,2025-10-20 04:06,11.756616464172097,travel,Online,0,2,0.05916017732150981,0
H11672,2025-10-20 04:09,12.449720538665641,e-commerce,Online,0,3,0.24728453074557913,0
H11673,2025-10-20 04:12,12.599340333302951,e-commerce,Online,0,3,0.24583739218094686,0
H11674,2025-10-20 04:16,13.062464741995978,e-commerce,Online,0,3,0.19782570027494084,0
H11675,2025-10-20 04:17,12.201341471154272,e-commerce,Online,0,7,0.9384984359370809,1
H11676,2025-10-20 04:22,12.344899368114906,e-commerce,Online,0,2,0.05961920102582011,0
H11677,2025-10-20 04:28,11.53039203246886,subscription,Online,0,2,0.14181742346902437,0
H11678,2025-10-20 04:30,13.25200647038004,e-commerce,Online,0,3,0.13216362254397135,0
H11679,2025-10-20 04:33,12.609134869022029,travel,Bandung,0,3,0.06584125416635182,0
H11680,2025-10-20 04:38,10.935586037145898,retail,Online,0,3,0.19622655118643878,0
H11681,2025-10-20 04:42,12.097356506058984,retail,Online,0,1,0.07159328211891834,0
H11682,2025-10-20 04:48,12.803823392566049,subscription,Jakarta,0,2,0.04538281060263266,0
H11683,2025-10-20 04:51,12.676719817657762,subscription,Online,0,3,0.22601100528981807,0
H11684,2025-10-20 04:55,12.708283266495522,retail,Jakarta,0,1,0.21794819756288816,0
H11685,2025-10-20 05:00,11.342303203748118,e-commerce,Online,0,2,0.17662443572611852,0
H11686,2025-10-20 05:04,13.185700552214284,subscription,Bandung,0,1,0.05318432504050545,0
H11687,2025-10-20 05:08,13.134710832857218,subscription,Online,0,1,0.0266497999479415,0
H11688,2025-10-20 05:12,12.037488299705313,subscription,Online,0,2,0.051797180652898706,0
H11689,2025-10-20 05:17,12.435738877833577,e-commerce,Online,0,2,0.17715375346936488,0
H11690,2025-10-20 05:20,11.492814590170669,e-commerce,Online,0,2,0.0478784605145539,0
H11691,2025-10-20 05:23,11.69744460530767,retail,Online,0,1,0.1278735532792968,0
H11692,2025-10-20 05:26,13.1529740534171,e-commerce,Online,0,3,0.0855144705735313,0
H11693,2025-10-20 05:30,11.630770720913112,retail,Online,0,2,0.03316147758782292,0
H11694,2025-10-20 05:35,12.39899201328578,subscription,Online,0,3,0.188763258773109,0
H11695,2025-10-20 05:38,13.298650094461859,e-commerce,Bandung,0,3,0.23051807505370256,0
H11696,2025-10-20 05:42,12.34019261490941,subscription,Online,0,2,0.10227722570515797,0
H11697,2025-10-20 05:46,12.966404062983132,retail,Online,0,1,0.1690965466252585,0
H11698,2025-10-20 05:51,11.589154756961761,e-commerce,Online,0,1,0.03409307141255998,0
H11699,2025-10-20 05:57,13.181680792256733,subscription,Online,0,3,0.05951476722695541,0
H11700,2025-10-20 06:02,13.228582923989414,retail,Online,0,1,0.024000149839951135,0
H11701,2025-10-20 06:06,13.221317817907837,e-commerce,Online,0,2,0.22374722837698166,0
H11702,2025-10-20 06:10,12.894526328843828,retail,Online,0,2,0.04229488386645456,0
H11703,2025-10-20 06:13,13.278784050275346,e-commerce,Online,0,3,0.18191114451830317,0
H11704,2025-10-20 06:17,12.973171714634857,subscription,Online,0,3,0.037664268649132776,0
H11705,2025-10-20 06:22,12.45646164573458,e-commerce,Online,0,2,0.2014365360846152,0
H11706,2025-10-20 06:27,13.206458171966045,e-commerce,Online,0,3,0.24796684461169494,0
H11707,2025-10-20 06:31,12.207381788228801,e-commerce,Online,0,2,0.18323539450592807,0
H11708,2025-10-20 06:33,12.089201693798758,e-commerce,Online,0,7,0.8155150784299927,1
H11709,2025-10-20 06:38,13.239086295779348,travel,Online,0,3,0.12363582758772328,0
H11710,2025-10-20 06:42,12.606518511624843,retail,Online,0,3,0.09896396265608325,0
H11711,2025-10-20 06:47,12.087852014142742,retail,Online,0,1,0.13532599807090828,0
H11712,2025-10-20 06:48,11.833877889933405,subscription,Online,0,6,0.9246081132881606,1
H11713,2025-10-20 06:53,12.752944719032486,e-commerce,Online,0,3,0.2313277404435098,0
H11714,2025-10-20 06:58,12.94746936795917,retail,Online,0,1,0.07576909349483128,0
H11715,2025-10-20 07:02,12.83343252555202,e-commerce,Online,0,2,0.18142384322018495,0
H11716,2025-10-20 07:07,12.918762615709845,retail,Online,0,1,0.12957740919287608,0
H11717,2025-10-20 07:10,11.065997532053935,travel,Online,0,3,0.2192069240376615,0
H11718,2025-10-20 07:16,11.237092908875598,subscription,Online,0,1,0.1852166038073759,0
H11719,2025-10-20 07:21,12.179194646721927,subscription,Online,0,2,0.24819603521700723,0
H11720,2025-10-20 07:24,13.20793722163868,e-commerce,Online,0,1,0.2147015235067578,0
H11721,2025-10-20 07:26,12.698378838351283,subscription,Online,0,3,0.08139338506083195,0
H11722,2025-10-20 07:28,12.364707541927478,e-commerce,Online,0,1,0.020857261115586806,0
H11723,2025-10-20 07:34,12.938375633290901,retail,Online,0,2,0.12109061603647576,0
H11724,2025-10-20 07:37,12.563149008889349,e-commerce,Online,0,3,0.09685300229564324,0
H11725,2025-10-20 07:39,11.968259520231527,e-commerce,Online,0,5,0.9674360457979608,1
H11726,2025-10-20 07:40,11.639514062069802,e-commerce,Online,0,5,0.760399252846566,1
H11727,2025-10-20 07:43,12.979919241161065,subscription,Online,0,3,0.2477127256571959,0
H11728,2025-10-20 07:46,13.220598366689392,subscription,Online,0,1,0.10359128130974284,0
H11729,2025-10-20 07:49,12.438837760788346,e-commerce,Online,0,2,0.05538155683829567,0
H11730,2025-10-20 07:52,11.875970079416637,travel,Online,0,1,0.12980718239455352,0
H11731,2025-10-20 07:54,13.173159148047464,e-commerce,Online,0,3,0.1608475816472882,0
H11732,2025-10-20 07:58,12.440274824201117,travel,Online,0,1,0.23639769765542662,0
H11733,2025-10-20 08:04,11.826151007442707,e-commerce,Bandung,0,3,0.041580475312403165,0
H11734,2025-10-20 08:08,12.693848656242551,travel,Online,0,1,0.038482461936428736,0
H11735,2025-10-20 08:10,11.325330025673566,travel,Online,0,3,0.20831668419063049,0
H11736,2025-10-20 08:13,13.297232231673098,travel,Online,0,1,0.21948406297917186,0
H11737,2025-10-20 08:17,13.07899021475359,e-commerce,Online,0,1,0.17229090216968335,0
H11738,2025-10-20 08:21,12.584043219328946,subscription,Jakarta,0,1,0.2059099627428555,0
H11739,2025-10-20 08:25,12.765382672439744,e-commerce,Jakarta,0,3,0.027009783303254046,0
H11740,2025-10-20 08:30,12.503195017801305,e-commerce,Online,0,3,0.23198353472752942,0
H11741,2025-10-20 08:34,12.637475119656907,e-commerce,Online,0,2,0.1720368587963204,0
H11742,2025-10-20 08:38,13.243279278287446,e-commerce,Bandung,0,2,0.23122767786449908,0
H11743,2025-10-20 08:44,13.015757642338071,e-commerce,Online,0,1,0.12939640277527004,0
H11744,2025-10-20 08:50,12.933193625155894,e-commerce,Online,0,1,0.2116713452110374,0
H11745,2025-10-20 08:52,13.283148003867627,subscription,Online,0,2,0.22900256085189713,0
H11746,2025-10-20 08:54,11.849154814954012,subscription,Online,0,2,0.05346671702311627,0
H11747,2025-10-20 08:57,13.216858679831704,e-commerce,Online,0,3,0.020593025908472652,0
H11748,2025-10-20 09:00,11.896090429583424,retail,Online,0,1,0.09815043899790078,0
H11749,2025-10-20 09:05,12.168827579500261,e-commerce,Online,0,1,0.08286427690475553,0
H11750,2025-10-20 09:09,12.910280925949532,subscription,Online,0,2,0.027020761824572755,0
H11751,2025-10-20 09:12,11.736780762932689,travel,Online,0,1,0.24307056182999193,0
H11752,2025-10-20 09:16,12.634215329274612,subscription,Online,0,2,0.18583398096113404,0
H11753,2025-10-20 09:19,12.366536214220329,e-commerce,Online,0,3,0.0631062969377267,0
H11754,2025-10-20 09:23,10.913869539809824,retail,Online,0,3,0.2456090837537132,0
H11755,2025-10-20 09:29,11.924915903393533,subscription,Online,0,2,0.07032186437052432,0
H11756,2025-10-20 09:34,12.600564433042878,e-commerce,Online,0,3,0.20980239162010214,0
H11757,2025-10-20 09:36,11.475919098341068,subscription,Online,0,1,0.08834850766106599,0
H11758,2025-10-20 09:39,13.24782000669877,e-commerce,Online,0,3,0.12418420774828197,0
H11759,2025-10-20 09:41,12.563425359730742,e-commerce,Online,0,3,0.11784422581461283,0
H11760,2025-10-20 09:47,13.041281296436127,e-commerce,Online,0,1,0.12657678590105007,0
H11761,2025-10-20 09:49,11.998267113100695,e-commerce,Online,0,3,0.14291673779478234,0
H11762,2025-10-20 09:54,12.786140709638218,e-commerce,Online,0,2,0.025896023097453386,0
H11763,2025-10-20 09:56,11.672830982479852,subscription,Online,0,5,0.786491654549844,1
H11764,2025-10-20 10:00,11.966278743271953,subscription,Online,0,1,0.14900240563753292,0
H11765,2025-10-20 10:02,12.962905640026218,e-commerce,Online,0,3,0.1322500332423127,0
H11766,2025-10-20 10:03,12.405370125836555,e-commerce,Online,0,6,0.8089857062314246,1
H11767,2025-10-20 10:09,13.28862499430169,subscription,Online,0,3,0.08279257181443711,0
H11768,2025-10-20 10:14,13.30160018123636,retail,Online,0,1,0.24185948845251634,0
H11769,2025-10-20 10:15,12.046214877880509,e-commerce,Online,0,7,0.814306950151749,1
H11770,2025-10-20 10:19,12.92994299873296,subscription,Online,0,2,0.19792076882545062,0
H11771,2025-10-20 10:23,13.082663669551401,subscription,Online,0,2,0.2445611020030584,0
H11772,2025-10-20 10:25,12.215819985485053,subscription,Online,0,1,0.15259202765676338,0
H11773,2025-10-20 10:29,13.147545626200888,e-commerce,Online,0,3,0.1622015640029233,0
H11774,2025-10-20 10:33,13.030017798823998,travel,Online,0,2,0.14841080938180215,0
H11775,2025-10-20 10:37,12.339558412113844,subscription,Jakarta,0,2,0.12473127511944787,0
H11776,2025-10-20 10:39,11.565261715290111,e-commerce,Online,0,6,0.8428857495775139,1
H11777,2025-10-20 10:41,11.38256617874935,e-commerce,Online,0,6,0.8788516092549588,1
H11778,2025-10-20 10:47,12.444384573156253,travel,Online,0,2,0.021471408917292732,0
H11779,2025-10-20 10:53,12.737826733188657,subscription,Online,0,1,0.04595165448836783,0
H11780,2025-10-20 10:59,12.078364266208439,travel,Online,0,3,0.20078759305659633,0
H11781,2025-10-20 11:01,12.424870769134145,e-commerce,Online,0,5,0.8755863298384364,1
H11782,2025-10-20 11:04,13.204505418396373,e-commerce,Online,0,2,0.0701730423160175,0
H11783,2025-10-20 11:06,13.148586525444607,subscription,Bandung,0,2,0.17384186587348702,0
H11784,2025-10-20 11:08,13.026581286267366,retail,Online,0,1,0.20462845975678468,0
H11785,2025-10-20 11:10,12.404964487042092,retail,Online,0,3,0.08790336766853044,0
H11786,2025-10-20 11:12,12.078852722186118,subscription,Online,0,7,0.7512543375741126,1
H11787,2025-10-20 11:17,12.260006700039414,subscription,Online,0,3,0.06665402740244347,0
H11788,2025-10-20 11:23,12.521944865596303,e-commerce,Online,0,3,0.13820356140713475,0
H11789,2025-10-20 11:28,12.720233700555658,e-commerce,Online,0,1,0.061832298212929515,0
H11790,2025-10-20 11:32,13.16584997870466,e-commerce,Online,0,2,0.03784456200762787,0
H11791,2025-10-20 11:38,13.097570559793603,retail,Online,0,1,0.02461431925169458,0
H11792,2025-10-20 11:43,11.967104543868993,e-commerce,Online,0,2,0.07500996785219158,0
H11793,2025-10-20 11:45,13.253365323674993,e-commerce,Online,0,2,0.13453230120055976,0
H11794,2025-10-20 11:49,11.419932598121063,retail,Jakarta,0,2,0.20035925401648957,0
H11795,2025-10-20 11:54,11.242664100328065,e-commerce,Online,0,3,0.051421256032388785,0
H11796,2025-10-20 11:59,13.158645160746412,e-commerce,Online,0,2,0.19067390949014218,0
H11797,2025-10-20 12:03,12.234907885092493,subscription,Online,0,3,0.04582219065935049,0
H11798,2025-10-20 12:08,13.16364542608344,e-commerce,Online,0,2,0.09044625739247193,0
H11799,2025-10-20 12:10,11.384068842845224,subscription,Online,0,2,0.1544144786293546,0
H11800,2025-10-20 12:15,12.121021164870212,e-commerce,Online,0,1,0.09649072359652373,0
H11801,2025-10-20 12:19,13.130079531173187,e-commerce,Online,0,1,0.10219051693678162,0
H11802,2025-10-20 12:25,11.966590086657627,retail,Online,0,2,0.23513790652031824,0
H11803,2025-10-20 12:27,12.723636516233727,e-commerce,Online,0,2,0.12030547371920107,0
H11804,2025-10-20 12:32,13.009685040574903,subscription,Online,0,2,0.1389316640418567,0
H11805,2025-10-20 12:34,12.396126729132346,retail,Online,0,3,0.1856921492843425,0
H11806,2025-10-20 12:39,11.76649734329235,e-commerce,Online,0,1,0.0791934906036615,0
H11807,2025-10-20 12:44,13.138809397199152,e-commerce,Online,0,2,0.24945746787609463,0
H11808,2025-10-20 12:48,12.87920587646695,subscription,Online,0,3,0.0284020929384457,0
H11809,2025-10-20 12:52,13.220641874664954,subscription,Online,0,2,0.022689249032780162,0
H11810,2025-10-20 12:55,12.984663307907587,e-commerce,Online,0,1,0.0752729146132645,0
H11811,2025-10-20 13:00,13.03768962966556,subscription,Jakarta,0,2,0.19034049481009785,0
H11812,2025-10-20 13:05,12.87924413381906,travel,Online,0,1,0.1752509750356456,0
H11813,2025-10-20 13:10,12.944458452915105,e-commerce,Online,0,1,0.06543237020461656,0
H11814,2025-10-20 13:13,12.559581081369592,e-commerce,Online,0,3,0.13415049305993396,0
H11815,2025-10-20 13:19,13.235150844850793,subscription,Online,0,2,0.09333943824174264,0
H11816,2025-10-20 13:24,13.12015694502169,e-commerce,Online,0,3,0.1094160850466696,0
H11817,2025-10-20 13:26,12.118950353298766,e-commerce,Online,0,3,0.14407143003768821,0
H11818,2025-10-20 13:32,13.238351024537074,e-commerce,Online,0,1,0.16999957952195555,0
H11819,2025-10-20 13:33,12.14498416614845,e-commerce,Online,0,5,0.9334017948187221,1
H11820,2025-10-20 13:39,12.99029377298949,e-commerce,Online,0,3,0.20313414288472198,0
H11821,2025-10-20 13:44,13.229370336929287,subscription,Online,0,1,0.03593136826290387,0
H11822,2025-10-20 13:49,12.544058022491198,retail,Bandung,0,1,0.1848540907371216,0
H11823,2025-10-20 13:54,11.929805177893646,travel,Bandung,0,3,0.15396548251235642,0
H11824,2025-10-20 13:56,13.300737151950186,e-commerce,Online,0,3,0.18215590729088038,0
H11825,2025-10-20 13:58,13.095109337157227,subscription,Online,0,1,0.22143527086377868,0
H11826,2025-10-20 14:00,12.602089929840682,subscription,Online,0,2,0.16947303085362325,0
H11827,2025-10-20 14:03,13.29653514805783,e-commerce,Bandung,0,3,0.08933259715605807,0
H11828,2025-10-20 14:06,11.643471154816872,e-commerce,Jakarta,0,3,0.07897315972842422,0
H11829,2025-10-20 14:10,12.73659500863347,e-commerce,Online,0,3,0.09460749632521061,0
H11830,2025-10-20 14:12,11.921193308410416,e-commerce,Online,0,2,0.04777565928872633,0
H11831,2025-10-20 14:16,11.929679941014518,retail,Online,0,1,0.21268235981872602,0
H11832,2025-10-20 14:18,12.394086304860645,e-commerce,Online,0,2,0.054887784142125196,0
H11833,2025-10-20 14:24,12.809798274233795,subscription,Online,0,3,0.05126517389579155,0
H11834,2025-10-20 14:26,11.878366870949073,e-commerce,Jakarta,0,3,0.04487770076888528,0
H11835,2025-10-20 14:32,12.725354415103702,e-commerce,Online,0,2,0.12450527034273653,0
H11836,2025-10-20 14:36,13.077493618394245,subscription,Online,0,1,0.22894568281044944,0
H11837,2025-10-20 14:40,11.780835859646889,travel,Online,0,2,0.03539466590251493,0
H11838,2025-10-20 14:46,10.964034460397444,e-commerce,Online,0,1,0.24848683358477364,0
H11839,2025-10-20 14:48,13.040717218222575,e-commerce,Online,0,2,0.22283875552395369,0
H11840,2025-10-20 14:50,11.989283859853971,subscription,Online,0,6,0.9720687764760255,1
H11841,2025-10-20 14:54,11.948467040660862,e-commerce,Online,0,2,0.1792994619498851,0
H11842,2025-10-20 14:57,13.186302969219536,travel,Online,0,2,0.04988488392591707,0
H11843,2025-10-20 15:03,12.560012853484874,subscription,Online,0,2,0.18543710041501657,0
H11844,2025-10-20 15:09,11.650563414137544,subscription,Bandung,0,1,0.21365037888985638,0
H11845,2025-10-20 15:13,12.300900891041003,e-commerce,Online,0,3,0.024753818702498397,0
H11846,2025-10-20 15:18,12.812700146379385,e-commerce,Online,0,2,0.1692079351240729,0
H11847,2025-10-20 15:21,12.255424556652143,subscription,Online,0,2,0.041509470552761996,0
H11848,2025-10-20 15:25,13.242130221788099,e-commerce,Online,0,2,0.048225731934003896,0
H11849,2025-10-20 15:28,12.886785337269936,subscription,Online,0,1,0.06392264383616438,0
H11850,2025-10-20 15:30,12.352408583937542,e-commerce,Online,0,6,0.9580575715969074,1
H11851,2025-10-20 15:32,12.392054163155615,e-commerce,Online,0,2,0.20800689318175025,0
H11852,2025-10-20 15:38,12.398138241273521,e-commerce,Online,0,3,0.02556412380656616,0
H11853,2025-10-20 15:42,11.77736449869161,e-commerce,Online,0,2,0.030324258514780843,0
H11854,2025-10-20 15:47,11.166398852083312,retail,Online,0,2,0.18732693329079206,0
H11855,2025-10-20 15:52,11.623357100735857,e-commerce,Online,0,1,0.0655444632068972,0
H11856,2025-10-20 15:57,12.960331388155435,retail,Online,0,2,0.23575775151269518,0
H11857,2025-10-20 15:59,12.136417054493124,travel,Online,0,3,0.09562800553700888,0
H11858,2025-10-20 16:03,12.54120469879243,retail,Online,0,2,0.22673100421338652,0
H11859,2025-10-20 16:05,11.763536312462877,retail,Online,0,2,0.10963160025079133,0
H11860,2025-10-20 16:10,13.255191772984324,retail,Online,0,1,0.02724630298537427,0
H11861,2025-10-20 16:13,13.292241163973943,e-commerce,Online,0,2,0.24704823038101814,0
H11862,2025-10-20 16:16,12.97202874054793,travel,Online,0,3,0.23222792105258286,0
H11863,2025-10-20 16:19,12.356176576876102,e-commerce,Online,0,2,0.10585674902415293,0
H11864,2025-10-20 16:22,12.85073311587388,travel,Online,0,3,0.06090849626109153,0
H11865,2025-10-20 16:28,12.4771450378005,e-commerce,Online,0,2,0.1454288211546794,0
H11866,2025-10-20 16:32,13.218905525296964,e-commerce,Online,0,3,0.2045880690434604,0
H11867,2025-10-20 16:35,12.855226140404229,retail,Online,0,2,0.09972110549534899,0
H11868,2025-10-20 16:40,11.70614574763308,subscription,Online,0,3,0.13376420365633826,0
H11869,2025-10-20 16:44,11.544220622950938,subscription,Online,0,2,0.10314253098879528,0
H11870,2025-10-20 16:50,13.083404230039735,retail,Online,0,2,0.127606317383406,0
H11871,2025-10-20 16:52,11.993027928893378,e-commerce,Online,0,7,0.8650979319313274,1
H11872,2025-10-20 16:56,13.020093635934744,travel,Jakarta,0,2,0.031683040299797544,0
H11873,2025-10-20 17:01,12.359763219524975,subscription,Jakarta,0,3,0.027221808074171298,0
H11874,2025-10-20 17:02,11.606780040441853,e-commerce,Online,0,7,0.8035292435120863,1
H11875,2025-10-20 17:07,12.201728222174314,subscription,Online,0,3,0.18200865617750706,0
H11876,2025-10-20 17:11,12.901574551546796,e-commerce,Jakarta,0,3,0.09264035042712636,0
H11877,2025-10-20 17:15,12.3489688015571,e-commerce,Online,0,3,0.13866263834416373,0
H11878,2025-10-20 17:17,11.826808767574002,e-commerce,Online,0,7,0.8937982740005194,1
H11879,2025-10-20 17:18,12.180606108537555,e-commerce,Online,0,5,0.89795194150288,1
H11880,2025-10-20 17:23,13.117800985504385,e-commerce,Online,0,1,0.2332628487738214,0
H11881,2025-10-20 17:29,13.083632944044265,e-commerce,Online,0,2,0.07190374021423572,0
H11882,2025-10-20 17:34,12.897555942603416,e-commerce,Online,0,3,0.16078111896465563,0
H11883,2025-10-20 17:37,12.902805888475473,travel,Online,0,3,0.06720239698395666,0
H11884,2025-10-20 17:41,13.069618503669268,e-commerce,Online,0,2,0.025972999317287044,0
H11885,2025-10-20 17:43,12.793664847081077,subscription,Bandung,0,2,0.2153908410544119,0
H11886,2025-10-20 17:47,13.184116773679811,e-commerce,Online,0,3,0.07776668240271005,0
H11887,2025-10-20 17:49,13.063564088653411,travel,Jakarta,0,3,0.22877397636923746,0
H11888,2025-10-20 17:52,12.760919939390487,subscription,Online,0,3,0.09545594628938266,0
H11889,2025-10-20 17:58,12.828934155012062,retail,Online,0,2,0.030103323055922008,0
H11890,2025-10-20 18:00,12.174385880781541,e-commerce,Online,0,5,0.8146105204162238,1
H11891,2025-10-20 18:05,12.699658515033466,e-commerce,Online,0,2,0.1385005296166054,0
H11892,2025-10-20 18:11,11.608790036525589,e-commerce,Online,0,2,0.1684009962880818,0
H11893,2025-10-20 18:15,13.149632180958452,e-commerce,Online,0,3,0.2054766684489298,0
H11894,2025-10-20 18:20,10.86323999182082,e-commerce,Bandung,0,2,0.13228191679391266,0
H11895,2025-10-20 18:22,12.250658746903234,e-commerce,Online,0,7,0.8699630192378777,1
H11896,2025-10-20 18:24,12.352201234254519,e-commerce,Bandung,0,3,0.2094613776106281,0
H11897,2025-10-20 18:27,11.070054396049207,e-commerce,Online,0,2,0.15637152861978137,0
H11898,2025-10-20 18:33,12.03826327571097,retail,Bandung,0,1,0.1790618636225736,0
H11899,2025-10-20 18:38,11.896976247694319,e-commerce,Online,0,2,0.08352753224868661,0
H11900,2025-10-20 18:40,12.778424131931885,retail,Online,0,1,0.2208549977485166,0
H11901,2025-10-20 18:46,13.188619173181394,travel,Online,0,3,0.13442370611384968,0
H11902,2025-10-20 18:50,12.226673973387967,e-commerce,Online,0,3,0.17697350869156112,0
H11903,2025-10-20 18:52,12.487477557770069,e-commerce,Online,0,1,0.14310395627870975,0
H11904,2025-10-20 18:56,12.967990006116501,subscription,Online,0,3,0.03614766059468083,0
H11905,2025-10-20 18:58,12.950012745310893,e-commerce,Online,0,3,0.12252409002757005,0
H11906,2025-10-20 19:01,13.253270579851693,e-commerce,Online,0,3,0.20109455406917082,0
H11907,2025-10-20 19:07,12.72901852139416,e-commerce,Online,0,1,0.221341987322623,0
H11908,2025-10-20 19:12,13.067045151732028,e-commerce,Online,0,1,0.22778015201502705,0
H11909,2025-10-20 19:18,13.151881402115452,e-commerce,Online,0,3,0.10337973837121912,0
H11910,2025-10-20 19:20,12.546604487932713,e-commerce,Online,0,1,0.07307912856194894,0
H11911,2025-10-20 19:25,13.14246007910345,e-commerce,Online,0,2,0.04356889084695082,0
H11912,2025-10-20 19:30,13.291307520934232,retail,Online,0,3,0.2461548402658977,0
H11913,2025-10-20 19:32,11.659023811606659,retail,Online,0,2,0.16535254222057377,0
H11914,2025-10-20 19:38,13.069281115346874,travel,Bandung,0,1,0.12675821277110447,0
H11915,2025-10-20 19:43,12.880999845747294,e-commerce,Online,0,3,0.18473098003500113,0
H11916,2025-10-20 19:48,13.114300963314284,e-commerce,Online,0,2,0.05925955020456812,0
H11917,2025-10-20 19:50,12.771613701484974,retail,Online,0,1,0.15767376608396852,0
H11918,2025-10-20 19:54,11.999122274110714,retail,Online,0,2,0.17363721155554715,0
H11919,2025-10-20 19:59,12.563316927365323,e-commerce,Online,0,2,0.07282658899921668,0
H11920,2025-10-20 20:02,12.966399387857606,e-commerce,Online,0,3,0.10023490796031104,0
H11921,2025-10-20 20:04,13.205059791651102,subscription,Online,0,1,0.023277472984837594,0
H11922,2025-10-20 20:08,11.394704833582797,subscription,Online,0,2,0.22144890034459655,0
H11923,2025-10-20 20:10,11.939682287212682,subscription,Bandung,0,1,0.10732865573859039,0
H11924,2025-10-20 20:12,12.097490278612401,retail,Online,0,1,0.104380774487547,0
H11925,2025-10-20 20:18,12.835398381125298,e-commerce,Online,0,1,0.10876613700413086,0
H11926,2025-10-20 20:23,10.98598739680029,retail,Online,0,2,0.24984865235375175,0
H11927,2025-10-20 20:27,13.26002049749876,e-commerce,Online,0,2,0.1414576406394356,0
H11928,2025-10-20 20:30,12.989700179218493,subscription,Online,0,1,0.14076897353401607,0
H11929,2025-10-20 20:33,13.213842592059793,subscription,Online,0,1,0.13858241265035795,0
H11930,2025-10-20 20:35,11.027133858923879,subscription,Online,0,3,0.04877034614381941,0
H11931,2025-10-20 20:38,12.211104962158196,e-commerce,Online,0,1,0.13855969309042093,0
H11932,2025-10-20 20:44,12.601649020887969,e-commerce,Online,0,2,0.06051540524340568,0
H11933,2025-10-20 20:48,13.068671419047451,travel,Online,0,1,0.13506567380206316,0
H11934,2025-10-20 20:52,12.916268665189678,e-commerce,Online,0,2,0.1709497100908106,0
H11935,2025-10-20 20:54,12.542087634772592,e-commerce,Online,0,3,0.18183365359697126,0
H11936,2025-10-20 20:59,12.291093709827562,e-commerce,Online,0,2,0.0819833894387841,0
H11937,2025-10-20 21:01,12.353910584729219,e-commerce,Online,0,2,0.02911883385281719,0
H11938,2025-10-20 21:03,12.437204207566566,subscription,Online,0,1,0.12225745676913943,0
H11939,2025-10-20 21:08,12.969799438038326,e-commerce,Online,0,1,0.04948001365531031,0
H11940,2025-10-20 21:13,13.175881395258434,e-commerce,Online,0,1,0.05780523286720397,0
H11941,2025-10-20 21:19,12.650950755995174,travel,Online,0,2,0.23698920695848028,0
H11942,2025-10-20 21:22,13.209967578638937,e-commerce,Online,0,3,0.18666321692071505,0
H11943,2025-10-20 21:25,12.278300279527054,retail,Online,0,1,0.03274778892067953,0
H11944,2025-10-20 21:30,13.165970609546667,e-commerce,Bandung,0,2,0.10372310037882995,0
H11945,2025-10-20 21:36,10.829649404205545,subscription,Online,0,3,0.034264420739328234,0
H11946,2025-10-20 21:42,13.044323995067257,subscription,Online,0,2,0.1890776808473789,0
H11947,2025-10-20 21:45,13.257322500336711,e-commerce,Online,0,3,0.23012323761238151,0
H11948,2025-10-20 21:49,12.219196154346552,travel,Online,0,2,0.24522018335644358,0
H11949,2025-10-20 21:55,12.959675021790055,travel,Jakarta,0,2,0.05336927561832264,0
H11950,2025-10-20 21:58,11.419416661712502,subscription,Online,0,3,0.18775181030828256,0
H11951,2025-10-20 22:01,13.158180227058606,e-commerce,Jakarta,0,2,0.042205793855766324,0
H11952,2025-10-20 22:07,12.672265899507739,subscription,Online,0,3,0.22807588525212055,0
H11953,2025-10-20 22:11,12.555327125801421,travel,Online,0,3,0.04904261165693109,0
H11954,2025-10-20 22:13,13.232861274092961,travel,Bandung,0,1,0.023248553077700206,0
H11955,2025-10-20 22:15,13.234012080903238,e-commerce,Online,0,1,0.06498174015514824,0
H11956,2025-10-20 22:20,12.060214156925506,e-commerce,Online,0,2,0.05033050778783668,0
H11957,2025-10-20 22:24,13.267021141748057,e-commerce,Bandung,0,2,0.05041433234407816,0
