transaction_id,timestamp,amount,hashed_merchant_id,hashed_customer_id,location,is_fraud
N17009,2025-10-13 05:38,13.54940731220993,0xc7fc...,0x94a4...,Jakarta,0
N17010,2025-10-13 05:39,13.071177445674255,0xfdc8...,0xf976...,Bandung,0
N17011,2025-10-13 05:40,15.842454000823716,0xfdc8...,0x2f4e...,International,1
N17012,2025-10-13 05:42,13.442221213215431,0x80fd...,0x2659...,Bandung,0
N17013,2025-10-13 05:44,13.469423648150556,0x6a0a...,0x523f...,Surabaya,0
N17014,2025-10-13 05:47,13.592310755067974,0xdd89...,0x6327...,Jakarta,0
N17015,2025-10-13 05:48,13.579586938363736,0xdd89...,0x7733...,Jakarta,0
N17016,2025-10-13 05:51,16.016731029957835,0xfdc8...,0x2f4e...,International,1
N17017,2025-10-13 05:53,12.766645118553592,0x9132...,0xa80e...,Jakarta,0
N17018,2025-10-13 05:55,12.356258332294058,0x80fd...,0x3131...,Surabaya,0
N17019,2025-10-13 05:58,12.106627930301652,0x7bd7...,0x69de...,Surabaya,0
N17020,2025-10-13 06:00,13.543084846470443,0xd191...,0x979b...,Bandung,0
N17021,2025-10-13 06:01,13.710070039106277,0x54cd...,0xc439...,Surabaya,0
N17022,2025-10-13 06:02,15.923599442943804,0xddc0...,0xa95b...,International,1
N17023,2025-10-13 06:04,16.196167093888644,0xfdc8...,0xa95b...,Bandung,1
N17024,2025-10-13 06:05,12.754144919884821,0x7a12...,0x4770...,Bandung,0
N17025,2025-10-13 06:06,13.46660109873642,0xf7c9...,0x766a...,Bandung,0
N17026,2025-10-13 06:07,15.441262470485277,0xfdc8...,0x2f4e...,International,1
N17027,2025-10-13 06:09,12.921942206363925,0x54cd...,0xb79d...,Surabaya,0
N17028,2025-10-13 06:10,13.324521874631252,0x2f2c...,0x94a5...,Jakarta,0
N17029,2025-10-13 06:12,12.242987818351304,0x5709...,0x2685...,Jakarta,0
N17030,2025-10-13 06:15,12.97108224315688,0x7bd7...,0xe774...,Bandung,0
N17031,2025-10-13 06:17,12.981815426205152,0xf1b2...,0x9afd...,Jakarta,0
N17032,2025-10-13 06:20,16.070019281976478,0xfdc8...,0xa95b...,International,1
N17033,2025-10-13 06:22,13.424355077036218,0x492a...,0x69de...,International,0
N17034,2025-10-13 06:24,12.683824306109123,0x9132...,0x9311...,International,0
N17035,2025-10-13 06:27,12.309946055994986,0x3f27...,0x71c5...,Jakarta,0
N17036,2025-10-13 06:29,13.28578070322325,0x54cd...,0x872d...,Jakarta,0
N17037,2025-10-13 06:32,11.639038156959822,0xddc0...,0xbdc8...,Surabaya,0
N17038,2025-10-13 06:34,13.699538381711854,0x54cd...,0x683f...,Surabaya,0
N17039,2025-10-13 06:37,13.620989691258536,0x7280...,0xbe12...,Jakarta,0
N17040,2025-10-13 06:39,12.9150267360315,0x3f27...,0xbe14...,Surabaya,0
N17041,2025-10-13 06:40,13.399982992717025,0x1b38...,0xbe12...,Jakarta,0
N17042,2025-10-13 06:41,13.152258045566697,0x1648...,0xc169...,Jakarta,0
N17043,2025-10-13 06:44,13.392501958788936,0x1648...,0xa95b...,Jakarta,0
N17044,2025-10-13 06:47,15.950469939311212,0xfdc8...,0xa95b...,International,1
N17045,2025-10-13 06:48,13.662066794879154,0x7a12...,0x6f6c...,Jakarta,0
N17046,2025-10-13 06:50,13.59877890641542,0x2f2c...,0x94a5...,Jakarta,0
N17047,2025-10-13 06:51,16.08166753088474,0xc7fc...,0x2f4e...,Jakarta,1
N17048,2025-10-13 06:54,13.594861393079956,0x6f05...,0x769b...,Jakarta,0
N17049,2025-10-13 06:56,12.778356425978814,0x315e...,0xdcd6...,Jakarta,0
N17050,2025-10-13 06:58,15.326833861857258,0xfdc8...,0x9185...,International,1
N17051,2025-10-13 06:59,13.626213931833746,0x92aa...,0x7453...,Jakarta,0
N17052,2025-10-13 07:00,13.395204871208716,0x7bd7...,0x9afd...,Surabaya,0
N17053,2025-10-13 07:03,13.697458736188137,0xd191...,0x4331...,Jakarta,0
N17054,2025-10-13 07:04,12.510984184596735,0xc7fc...,0xbe12...,Surabaya,0
N17055,2025-10-13 07:05,11.664512862394322,0xf7c9...,0x766a...,Surabaya,0
N17056,2025-10-13 07:08,13.1640675426975,0x26a5...,0x3239...,Bandung,0
N17057,2025-10-13 07:10,12.806388820591971,0x2f2c...,0x55af...,Jakarta,0
N17058,2025-10-13 07:11,13.323459255190937,0x63ec...,0x979b...,Jakarta,0
N17059,2025-10-13 07:12,12.873709691920027,0x95bf...,0x683f...,International,0
N17060,2025-10-13 07:14,13.586079783418517,0xc7fc...,0x683f...,Surabaya,0
N17061,2025-10-13 07:15,12.14941234290635,0x9132...,0x6775...,Jakarta,0
N17062,2025-10-13 07:18,13.677391515290035,0xddc0...,0xd265...,Jakarta,0
N17063,2025-10-13 07:21,12.532707366362931,0x1b38...,0x5980...,Jakarta,0
N17064,2025-10-13 07:24,12.797870698490831,0xd191...,0x6f6c...,Surabaya,0
N17065,2025-10-13 07:26,11.691632162693374,0xd191...,0x5980...,International,0
N17066,2025-10-13 07:29,13.373831571640423,0x315e...,0xe4db...,Bandung,0
N17067,2025-10-13 07:30,13.395641712291509,0x5709...,0xc439...,International,0
N17068,2025-10-13 07:32,13.645413575653029,0x492a...,0x9cff...,Surabaya,0
N17069,2025-10-13 07:35,16.128650947297814,0xddc0...,0xa95b...,International,1
N17070,2025-10-13 07:37,13.093821917494541,0xc7fc...,0xb643...,Jakarta,0
N17071,2025-10-13 07:40,13.604916679058238,0x3f27...,0x1eac...,Jakarta,0
N17072,2025-10-13 07:41,11.728794621917526,0x7280...,0x2685...,Jakarta,0
N17073,2025-10-13 07:43,15.080478174401291,0xc7fc...,0x558b...,International,1
N17074,2025-10-13 07:46,12.556257574810163,0x7a12...,0x5eba...,Bandung,0
N17075,2025-10-13 07:47,12.860811582793799,0xdd89...,0xb643...,Jakarta,0
N17076,2025-10-13 07:49,13.465374190865123,0x1648...,0xbdc8...,Jakarta,0
N17077,2025-10-13 07:52,16.054764507313777,0xddc0...,0x9185...,International,1
N17078,2025-10-13 07:54,11.558013546786153,0xc7fc...,0x3239...,Jakarta,0
N17079,2025-10-13 07:56,13.338340511180226,0x6f05...,0x94a5...,Jakarta,0
N17080,2025-10-13 07:58,12.936939413117134,0xf7c9...,0x71c5...,Jakarta,0
N17081,2025-10-13 07:59,13.462285371051092,0x1a2b...,0x872d...,Bandung,0
N17082,2025-10-13 08:02,13.558252932393058,0x9ba9...,0xc792...,International,0
N17083,2025-10-13 08:03,13.59514065652444,0x80fd...,0x183b...,Jakarta,0
N17084,2025-10-13 08:04,12.110805464801375,0xfdc8...,0x540d...,Surabaya,0
N17085,2025-10-13 08:05,13.522659147477468,0x6a0a...,0x9311...,Jakarta,0
N17086,2025-10-13 08:08,13.67802392510807,0x2f2c...,0xa80e...,Jakarta,0
N17087,2025-10-13 08:11,13.491600090905207,0xfdc8...,0xbe14...,Bandung,0
N17088,2025-10-13 08:12,12.903139633596927,0x26a5...,0x8180...,Surabaya,0
N17089,2025-10-13 08:15,13.435530431366127,0xf7c9...,0x94a5...,Surabaya,0
N17090,2025-10-13 08:18,11.945746303088248,0x5709...,0x5eba...,Jakarta,0
N17091,2025-10-13 08:20,15.00747262124906,0xc7fc...,0x9185...,International,1
N17092,2025-10-13 08:21,13.540235202917055,0x315e...,0x3239...,Surabaya,0
N17093,2025-10-13 08:24,13.339834872981083,0x1b38...,0x769b...,Jakarta,0
N17094,2025-10-13 08:26,15.289726048789937,0xfdc8...,0x9185...,International,1
N17095,2025-10-13 08:29,13.222317303762855,0x6a0a...,0xd2d3...,Surabaya,0
N17096,2025-10-13 08:30,11.52717347823543,0x6a0a...,0x94a5...,Jakarta,0
N17097,2025-10-13 08:32,13.677118227242733,0x1a2b...,0x6f6c...,Jakarta,0
N17098,2025-10-13 08:35,13.200272117480072,0x7280...,0xc439...,International,0
N17099,2025-10-13 08:38,13.123860256521578,0x1b38...,0x4770...,Bandung,0
N17100,2025-10-13 08:40,12.81233207782178,0xf7c9...,0x979b...,Jakarta,0
N17101,2025-10-13 08:43,12.53341403685676,0x92aa...,0x3131...,Jakarta,0
N17102,2025-10-13 08:45,12.80198454446579,0x5709...,0xbe14...,Jakarta,0
N17103,2025-10-13 08:46,13.052333539882463,0x54cd...,0x94a5...,Surabaya,0
N17104,2025-10-13 08:49,12.995965338947304,0x9ba9...,0x110e...,Bandung,0
N17105,2025-10-13 08:50,15.726561110358434,0xc7fc...,0x2f4e...,International,1
N17106,2025-10-13 08:52,13.13515916106467,0x1b38...,0x7733...,International,0
N17107,2025-10-13 08:55,13.070678427382354,0xf7c9...,0xc792...,Jakarta,0
N17108,2025-10-13 08:58,16.21605205369706,0xc7fc...,0xa95b...,International,1
N17109,2025-10-13 09:01,13.244271227637663,0x6a0a...,0xc439...,Surabaya,0
N17110,2025-10-13 09:03,12.601383035232791,0x54cd...,0x683f...,Jakarta,0
N17111,2025-10-13 09:04,13.662847604256836,0x1648...,0xf976...,Jakarta,0
N17112,2025-10-13 09:05,13.359316732906825,0xf1b2...,0x110e...,Jakarta,0
N17113,2025-10-13 09:06,16.268301044081106,0xfdc8...,0x558b...,Jakarta,1
N17114,2025-10-13 09:09,13.391059858694987,0x3f27...,0x558b...,Bandung,0
N17115,2025-10-13 09:12,13.68232653357185,0x6f05...,0x183b...,Bandung,0
N17116,2025-10-13 09:14,13.475651994203794,0xc7fc...,0x4498...,Jakarta,0
N17117,2025-10-13 09:16,13.49208662080944,0x80fd...,0x6327...,Jakarta,0
N17118,2025-10-13 09:18,15.803663497445438,0xfdc8...,0xa95b...,International,1
N17119,2025-10-13 09:21,12.41445579613115,0x95bf...,0x00b0...,Jakarta,0
N17120,2025-10-13 09:23,13.21623980260083,0x1478...,0xbb54...,Bandung,0
N17121,2025-10-13 09:26,12.689587707866194,0xa6f9...,0x2659...,Jakarta,0
N17122,2025-10-13 09:27,12.187149731173074,0x1648...,0x683f...,Surabaya,0
N17123,2025-10-13 09:29,13.626117255213341,0x315e...,0x71c5...,Bandung,0
N17124,2025-10-13 09:31,12.837815056287365,0x1a2b...,0x94a4...,Jakarta,0
N17125,2025-10-13 09:34,13.515857113731274,0x1478...,0x7f60...,Jakarta,0
N17126,2025-10-13 09:35,13.437610518357909,0x1478...,0xa006...,Jakarta,0
N17127,2025-10-13 09:37,12.276945748273961,0x1478...,0x766a...,Jakarta,0
N17128,2025-10-13 09:40,12.42978003785616,0x5709...,0xf495...,Bandung,0
N17129,2025-10-13 09:41,13.249269118798404,0x1a2b...,0x4331...,Bandung,0
N17130,2025-10-13 09:42,14.972048614129342,0xddc0...,0x2f4e...,International,1
N17131,2025-10-13 09:44,12.681048268902407,0x7bd7...,0x819a...,International,0
N17132,2025-10-13 09:45,12.313648206163549,0x1a2b...,0x71c5...,Jakarta,0
N17133,2025-10-13 09:47,13.310999952431047,0x2f2c...,0x7ccf...,Bandung,0
N17134,2025-10-13 09:50,16.124884256147176,0xc7fc...,0x9185...,International,1
N17135,2025-10-13 09:53,12.383658004223689,0xd191...,0xb79d...,Jakarta,0
N17136,2025-10-13 09:55,12.90603405639779,0xfdc8...,0xe4db...,International,0
N17137,2025-10-13 09:58,12.85194738459673,0x95bf...,0xb322...,Surabaya,0
N17138,2025-10-13 10:01,12.952314996124265,0x1478...,0x88ae...,Jakarta,0
N17139,2025-10-13 10:02,12.925917743784735,0xdd89...,0x1eac...,Jakarta,0
N17140,2025-10-13 10:04,13.222440359749864,0xddc0...,0x7733...,Surabaya,0
N17141,2025-10-13 10:07,13.180949216432476,0xd191...,0xd2d3...,Bandung,0
N17142,2025-10-13 10:09,16.174045078713466,0xc7fc...,0x2f4e...,Bandung,1
N17143,2025-10-13 10:11,12.58263746786056,0x2f2c...,0x558b...,Surabaya,0
N17144,2025-10-13 10:13,16.291477870672633,0xddc0...,0xa95b...,International,1
N17145,2025-10-13 10:14,13.4330752172708,0x5709...,0xba46...,Surabaya,0
N17146,2025-10-13 10:16,11.729696756493409,0xfdc8...,0xc792...,International,0
N17147,2025-10-13 10:18,13.524374527460976,0xa6f9...,0x2659...,Jakarta,0
N17148,2025-10-13 10:21,12.074949778648907,0x92aa...,0x6f6c...,International,0
N17149,2025-10-13 10:24,13.3244744895136,0x80fd...,0x110e...,International,0
N17150,2025-10-13 10:25,12.524646369449284,0x26a5...,0xb322...,Jakarta,0
N17151,2025-10-13 10:27,13.620062423381233,0x2f2c...,0x4331...,Surabaya,0
N17152,2025-10-13 10:29,16.051442789511114,0xc7fc...,0xa95b...,International,1
N17153,2025-10-13 10:32,13.504077995651766,0xf7c9...,0xf11a...,Bandung,0
N17154,2025-10-13 10:34,13.52678260543722,0x6f05...,0xbe12...,Jakarta,0
N17155,2025-10-13 10:36,11.814599196048746,0xfdc8...,0x45c9...,Jakarta,0
N17156,2025-10-13 10:39,13.563871076859423,0xc7fc...,0x7ccf...,International,0
N17157,2025-10-13 10:41,12.030390995682554,0xa6f9...,0x45c9...,Bandung,0
N17158,2025-10-13 10:42,13.188572377514664,0x2f2c...,0x2659...,Surabaya,0
N17159,2025-10-13 10:44,13.350255635740742,0x9132...,0xa80e...,Jakarta,0
N17160,2025-10-13 10:47,13.617020594088721,0x92aa...,0x12ca...,Bandung,0
N17161,2025-10-13 10:49,13.426166307749664,0x315e...,0xa80e...,Jakarta,0
N17162,2025-10-13 10:52,13.414386513788827,0xc7fc...,0xbb54...,Jakarta,0
N17163,2025-10-13 10:55,13.681206295324078,0x63ec...,0xba46...,Surabaya,0
N17164,2025-10-13 10:56,15.088348945676374,0xc7fc...,0x9185...,International,1
N17165,2025-10-13 10:58,11.539246020035577,0x95bf...,0xd265...,Jakarta,0
N17166,2025-10-13 10:59,12.43803717735016,0x92aa...,0x1eac...,Jakarta,0
N17167,2025-10-13 11:00,16.06812768845666,0xc7fc...,0x9185...,International,1
N17168,2025-10-13 11:02,13.122095341485911,0x5709...,0x65e4...,Surabaya,0
N17169,2025-10-13 11:04,13.548155158479288,0xfdc8...,0x110e...,Jakarta,0
N17170,2025-10-13 11:06,12.93414285587935,0x80fd...,0xbe12...,Jakarta,0
N17171,2025-10-13 11:09,13.608765562349438,0x1b38...,0x3355...,Bandung,0
N17172,2025-10-13 11:10,13.32562743446817,0x1648...,0x683f...,Jakarta,0
N17173,2025-10-13 11:12,13.063771937272497,0x1478...,0xf11a...,Bandung,0
N17174,2025-10-13 11:15,13.506945274596069,0x2f2c...,0x683f...,Jakarta,0
N17175,2025-10-13 11:18,13.096029668952474,0x92aa...,0x7ccf...,Bandung,0
N17176,2025-10-13 11:19,11.80680330395902,0xdd89...,0x4331...,Jakarta,0
N17177,2025-10-13 11:20,13.570755143673603,0x1478...,0x683f...,Jakarta,0
N17178,2025-10-13 11:23,12.236635797612456,0x2f2c...,0xd598...,International,0
N17179,2025-10-13 11:25,13.05617015466953,0x1a2b...,0x5980...,Jakarta,0
N17180,2025-10-13 11:28,15.977707892801307,0xfdc8...,0x9185...,Bandung,1
N17181,2025-10-13 11:31,13.50072172788422,0x2f2c...,0xf976...,Bandung,0
N17182,2025-10-13 11:33,13.320835475904298,0x9ba9...,0xca91...,Jakarta,0
N17183,2025-10-13 11:35,13.663506738648618,0xdd89...,0x7f60...,Bandung,0
N17184,2025-10-13 11:37,15.267055998791568,0xc7fc...,0x2f4e...,International,1
N17185,2025-10-13 11:39,12.642639054936685,0xc7fc...,0x9311...,Surabaya,0
N17186,2025-10-13 11:41,12.618258452397459,0x7a12...,0xa80e...,Jakarta,0
N17187,2025-10-13 11:44,12.674575148649643,0x5709...,0x4010...,International,0
N17188,2025-10-13 11:47,12.315070537905285,0xf1b2...,0xee14...,Bandung,0
N17189,2025-10-13 11:50,15.124520445649448,0xc7fc...,0x558b...,International,1
N17190,2025-10-13 11:51,12.020736549575348,0x92aa...,0x45c9...,Jakarta,0
N17191,2025-10-13 11:53,12.993256468016503,0x26a5...,0x683f...,Jakarta,0
N17192,2025-10-13 11:55,12.692733642296867,0xa6f9...,0x6327...,Surabaya,0
N17193,2025-10-13 11:57,11.631437124005005,0x1648...,0x2f4e...,Jakarta,0
N17194,2025-10-13 12:00,13.547149951317412,0x5709...,0xcb01...,Jakarta,0
N17195,2025-10-13 12:02,13.126339462291902,0x492a...,0x6327...,Jakarta,0
N17196,2025-10-13 12:05,13.595042175193742,0x9132...,0x2f4e...,Jakarta,0
N17197,2025-10-13 12:07,13.293639153559031,0x54cd...,0xba46...,Jakarta,0
N17198,2025-10-13 12:08,13.115773713179808,0x7a12...,0xb79d...,International,0
N17199,2025-10-13 12:10,12.59740840283247,0x5709...,0xa80e...,Bandung,0
N17200,2025-10-13 12:11,13.25853278739929,0x7280...,0x9311...,Jakarta,0
N17201,2025-10-13 12:13,13.43268082583439,0x492a...,0xa80e...,Jakarta,0
N17202,2025-10-13 12:14,15.058226653803606,0xfdc8...,0xa95b...,International,1
N17203,2025-10-13 12:15,12.564987578818503,0x5709...,0xbb54...,International,0
N17204,2025-10-13 12:17,12.872200571466072,0x6f05...,0x558b...,Jakarta,0
N17205,2025-10-13 12:20,12.18444034540306,0xddc0...,0xe4db...,Bandung,0
N17206,2025-10-13 12:21,12.028081698096665,0x54cd...,0x2f4e...,International,0
N17207,2025-10-13 12:23,12.60984632397736,0x80fd...,0x7733...,International,0
N17208,2025-10-13 12:25,14.934518761950702,0xc7fc...,0xa95b...,International,1
N17209,2025-10-13 12:26,13.17519868228237,0x7280...,0x00b0...,Jakarta,0
N17210,2025-10-13 12:28,13.529007789859687,0xdd89...,0xd598...,Jakarta,0
N17211,2025-10-13 12:29,13.572968822555705,0x1a2b...,0x4770...,Jakarta,0
N17212,2025-10-13 12:32,12.91223969850239,0x1478...,0x0d89...,Surabaya,0
N17213,2025-10-13 12:34,13.168227359714592,0x26a5...,0x2685...,Jakarta,0
N17214,2025-10-13 12:35,11.62006539652813,0x1648...,0x1b4f...,Jakarta,0
N17215,2025-10-13 12:37,13.566008914167694,0x7bd7...,0xe774...,Surabaya,0
N17216,2025-10-13 12:38,12.569951578317408,0x1b38...,0x7453...,International,0
N17217,2025-10-13 12:41,11.927350314449864,0x1a2b...,0x110e...,Jakarta,0
N17218,2025-10-13 12:42,13.274107162984143,0x3f27...,0xbe14...,Jakarta,0
N17219,2025-10-13 12:44,15.5350646797971,0xddc0...,0xa95b...,Jakarta,1
N17220,2025-10-13 12:47,12.968965081132232,0xf1b2...,0x110e...,International,0
N17221,2025-10-13 12:50,13.012867656893352,0xd191...,0x88ae...,Jakarta,0
N17222,2025-10-13 12:52,13.308813068381992,0x315e...,0xee14...,Jakarta,0
N17223,2025-10-13 12:53,13.516269942178587,0x7bd7...,0x71c5...,International,0
N17224,2025-10-13 12:54,13.231059922323546,0x1648...,0x4010...,Jakarta,0
N17225,2025-10-13 12:56,13.285362791450913,0x92aa...,0xc792...,Bandung,0
N17226,2025-10-13 12:57,13.52374683355958,0x54cd...,0xc439...,Jakarta,0
N17227,2025-10-13 12:59,13.498097535120973,0x5709...,0x7ccf...,Bandung,0
N17228,2025-10-13 13:00,12.380025952653611,0xf1b2...,0x16cb...,Jakarta,0
N17229,2025-10-13 13:01,12.823542161074446,0x6f05...,0x4770...,Jakarta,0
N17230,2025-10-13 13:04,13.112201924266419,0xddc0...,0xa006...,Jakarta,0
N17231,2025-10-13 13:07,13.649723942449892,0x9ba9...,0x183b...,Jakarta,0
N17232,2025-10-13 13:10,13.28022146201991,0x3f27...,0x6775...,Jakarta,0
N17233,2025-10-13 13:13,13.529062390605066,0x80fd...,0x16cb...,Jakarta,0
N17234,2025-10-13 13:16,13.508903872648805,0xddc0...,0x4770...,International,0
N17235,2025-10-13 13:17,13.632055158613724,0x9132...,0x5980...,Jakarta,0
N17236,2025-10-13 13:19,16.017980244522587,0xfdc8...,0x558b...,International,1
N17237,2025-10-13 13:20,12.64509180049677,0xddc0...,0x769b...,International,0
N17238,2025-10-13 13:23,12.96920054283058,0x7bd7...,0x19d7...,Jakarta,0
N17239,2025-10-13 13:26,11.564150757045674,0x63ec...,0x9185...,Jakarta,0
N17240,2025-10-13 13:27,15.918581098016878,0xddc0...,0x9185...,International,1
N17241,2025-10-13 13:28,13.291912040325968,0x1b38...,0xf495...,Bandung,0
N17242,2025-10-13 13:29,12.354927900740968,0x7a12...,0xb643...,Jakarta,0
N17243,2025-10-13 13:32,15.527357033327815,0xfdc8...,0x9185...,International,1
N17244,2025-10-13 13:35,13.419316342022288,0x92aa...,0x3355...,Surabaya,0
N17245,2025-10-13 13:36,13.491391308060038,0xf7c9...,0xc564...,Surabaya,0
N17246,2025-10-13 13:37,13.488012928808194,0x1b38...,0x1b4f...,Jakarta,0
N17247,2025-10-13 13:39,15.408383424475023,0xc7fc...,0x9185...,Jakarta,1
N17248,2025-10-13 13:41,12.896561295326784,0x5709...,0x0d89...,Surabaya,0
N17249,2025-10-13 13:42,13.26448427438741,0xfdc8...,0x523f...,Surabaya,0
N17250,2025-10-13 13:44,12.12382626154459,0x63ec...,0x2685...,Jakarta,0
N17251,2025-10-13 13:46,12.465042694621957,0xdd89...,0xdbea...,Jakarta,0
N17252,2025-10-13 13:49,13.658071644484197,0xf7c9...,0xe4db...,Jakarta,0
N17253,2025-10-13 13:50,13.145454708627726,0x92aa...,0xbe14...,Bandung,0
N17254,2025-10-13 13:51,13.240375720101177,0x1648...,0x769b...,Jakarta,0
N17255,2025-10-13 13:53,12.331197552459075,0xdd89...,0x00b0...,Jakarta,0
N17256,2025-10-13 13:54,13.316610211250492,0x54cd...,0x558b...,Jakarta,0
N17257,2025-10-13 13:57,13.62903036602146,0x9ba9...,0x69de...,Bandung,0
N17258,2025-10-13 14:00,13.67382947521673,0xa6f9...,0x8180...,Jakarta,0
N17259,2025-10-13 14:01,12.415612079034004,0x7a12...,0x4770...,International,0
N17260,2025-10-13 14:03,12.533745567196624,0x54cd...,0x6775...,Jakarta,0
N17261,2025-10-13 14:05,13.235802770868672,0x63ec...,0xa95b...,International,0
N17262,2025-10-13 14:08,13.60406704349829,0x6f05...,0x4a26...,Jakarta,0
N17263,2025-10-13 14:09,15.727515657800843,0xddc0...,0x558b...,International,1
N17264,2025-10-13 14:10,12.543112578124388,0x315e...,0xbdc8...,Jakarta,0
N17265,2025-10-13 14:12,12.32452656720331,0x5709...,0x4331...,Jakarta,0
N17266,2025-10-13 14:15,13.503067103890919,0x5709...,0xbe12...,Jakarta,0
N17267,2025-10-13 14:16,15.870075220077622,0xddc0...,0xa95b...,Jakarta,1
N17268,2025-10-13 14:18,13.417413737230936,0x492a...,0x2659...,Jakarta,0
N17269,2025-10-13 14:21,11.796373586889947,0x315e...,0x110e...,Jakarta,0
N17270,2025-10-13 14:23,12.23457749449979,0x5709...,0x16cb...,Bandung,0
N17271,2025-10-13 14:26,16.012768912507816,0xc7fc...,0x2f4e...,International,1
N17272,2025-10-13 14:28,12.985209431248657,0xfdc8...,0x94a4...,Jakarta,0
N17273,2025-10-13 14:31,12.419036559702537,0xc7fc...,0xba46...,Surabaya,0
N17274,2025-10-13 14:33,12.640086337042755,0x1648...,0x12ca...,Jakarta,0
N17275,2025-10-13 14:36,13.431658202592175,0x7280...,0x3239...,Bandung,0
N17276,2025-10-13 14:39,11.61720439592614,0x492a...,0x769b...,Jakarta,0
N17277,2025-10-13 14:40,13.585636910271786,0x9132...,0x69de...,Jakarta,0
N17278,2025-10-13 14:43,12.335235133373489,0xfdc8...,0x5eba...,Bandung,0
N17279,2025-10-13 14:44,13.468555366671007,0xf7c9...,0x3131...,Jakarta,0
N17280,2025-10-13 14:45,15.736244134482348,0xfdc8...,0xa95b...,Jakarta,1
N17281,2025-10-13 14:46,16.286921127318877,0xfdc8...,0x2f4e...,International,1
N17282,2025-10-13 14:47,13.475213616475354,0x1a2b...,0xbb54...,Jakarta,0
N17283,2025-10-13 14:50,13.116500222655883,0x54cd...,0x55af...,Surabaya,0
N17284,2025-10-13 14:51,15.996715164729142,0xc7fc...,0x9185...,Jakarta,1
N17285,2025-10-13 14:52,12.149195368638118,0x80fd...,0xc439...,Jakarta,0
N17286,2025-10-13 14:54,12.166957526801605,0xc7fc...,0xcb01...,Jakarta,0
N17287,2025-10-13 14:57,12.965117579303097,0x6a0a...,0x8180...,Bandung,0
N17288,2025-10-13 15:00,12.723809332786407,0x6a0a...,0x4498...,Surabaya,0
N17289,2025-10-13 15:03,13.556270807116242,0x3f27...,0xc439...,International,0
N17290,2025-10-13 15:04,13.188744574770789,0x95bf...,0x65e4...,Jakarta,0
N17291,2025-10-13 15:05,11.79757043007701,0x1b38...,0xb643...,Bandung,0
N17292,2025-10-13 15:07,13.594317602999455,0x3f27...,0xd2d3...,Jakarta,0
N17293,2025-10-13 15:08,12.615934739379437,0x54cd...,0xf976...,Jakarta,0
N17294,2025-10-13 15:09,13.279714074567462,0x80fd...,0x7f60...,Jakarta,0
N17295,2025-10-13 15:11,16.203210397146975,0xc7fc...,0x9185...,Bandung,1
N17296,2025-10-13 15:13,13.36031829684971,0x2f2c...,0x766a...,Bandung,0
N17297,2025-10-13 15:15,12.959239559115858,0xdd89...,0x9311...,Bandung,0
N17298,2025-10-13 15:16,11.570920750757367,0xf1b2...,0xb322...,International,0
N17299,2025-10-13 15:18,12.571704853136614,0x1648...,0x2685...,Jakarta,0
N17300,2025-10-13 15:20,16.176134626989562,0xddc0...,0x9185...,International,1
N17301,2025-10-13 15:21,13.66413984378267,0x9132...,0x540d...,Jakarta,0
N17302,2025-10-13 15:24,11.765239393584219,0x7bd7...,0xca91...,Jakarta,0
N17303,2025-10-13 15:27,12.322009533659976,0xddc0...,0x4a40...,Surabaya,0
N17304,2025-10-13 15:30,12.865070830009492,0x7a12...,0xbe14...,Jakarta,0
N17305,2025-10-13 15:33,13.50201414401943,0x9132...,0x110e...,International,0
N17306,2025-10-13 15:36,13.664707435476178,0x7280...,0x2685...,Jakarta,0
N17307,2025-10-13 15:37,12.398604400398984,0x315e...,0x4498...,Jakarta,0
N17308,2025-10-13 15:39,13.243500780873285,0x7bd7...,0xc564...,Jakarta,0
N17309,2025-10-13 15:40,13.676756407596114,0xf1b2...,0x7f60...,Jakarta,0
N17310,2025-10-13 15:42,13.708848084015345,0x7a12...,0x2685...,Bandung,0
N17311,2025-10-13 15:45,13.499232832626992,0xc7fc...,0xb79d...,Bandung,0
N17312,2025-10-13 15:48,13.4910510783879,0x95bf...,0x94a5...,Jakarta,0
N17313,2025-10-13 15:49,12.679641785780165,0x9132...,0x94a5...,Jakarta,0
N17314,2025-10-13 15:51,12.75879328792009,0x1478...,0xb322...,Surabaya,0
N17315,2025-10-13 15:54,13.695478495141202,0x80fd...,0xee14...,Jakarta,0
N17316,2025-10-13 15:55,13.301688783551612,0xd191...,0xbe14...,Bandung,0
N17317,2025-10-13 15:57,12.162998115956626,0xf1b2...,0x16cb...,Jakarta,0
N17318,2025-10-13 15:58,11.953068934070687,0xf7c9...,0x6775...,Jakarta,0
N17319,2025-10-13 16:01,13.57684465588663,0x2f2c...,0x00b0...,Bandung,0
N17320,2025-10-13 16:03,12.22483551678106,0x1478...,0x540d...,Jakarta,0
N17321,2025-10-13 16:06,15.361748146808264,0xddc0...,0x9185...,Jakarta,1
N17322,2025-10-13 16:08,12.786574507235066,0x92aa...,0x55af...,Jakarta,0
N17323,2025-10-13 16:11,12.384670611690531,0x1648...,0x769b...,Jakarta,0
N17324,2025-10-13 16:12,16.14988875141211,0xddc0...,0xa95b...,International,1
N17325,2025-10-13 16:15,13.193935852185259,0xc7fc...,0x8180...,Bandung,0
N17326,2025-10-13 16:17,13.518451323699896,0x7bd7...,0xbb54...,Surabaya,0
N17327,2025-10-13 16:19,11.604045058337713,0x6f05...,0x6327...,Jakarta,0
