transaction_id,timestamp,transaction_value,merchant_type,location,is_international,transaction_frequency_24h,is_fraud
G11068,2025-11-02 23:07,842265,e-commerce,Jakarta,0,1,0
G11069,2025-11-02 23:12,1477352,retail,Bekasi,0,3,0
G11070,2025-11-02 23:16,277724,e-commerce,Jakarta,0,2,0
G11071,2025-11-02 23:19,err_220858,groceries,,0,3,0
G11072,2025-11-02 23:27,1249128,e-commerce,Bandung,0,2,0
G11073,2025-11-02 23:33,1092801,retail,,0,2,0
G11074,2025-11-02 23:37,706473,retail,Online,0,2,0
G11075,2025-11-02 23:42,450337,retail,,0,3,0
G11076,2025-11-02 23:49,960033,retail,Online,0,2,0
G11077,2025-11-02 23:54,497127,groceries,Bekasi,0,3,0
G11078,2025-11-02 23:59,1028433,retail,Online,0,2,0
G11079,2025-11-03 00:07,696710,groceries,Bandung,0,1,0
G11080,2025-11-03 00:11,1195995,e-commerce,Online,0,1,0
G11081,2025-11-03 00:17,1038826,groceries,Bandung,0,2,0
G11082,2025-11-03 00:21,926714,groceries,,0,1,0
G11083,2025-11-03 00:29,_--_281699,electronics,Online,0,1,0
G11084,2025-11-03 00:38,986879,groceries,Bekasi,0,2,0
G11085,2025-11-03 00:42,1092645,e-commerce,Jakarta,0,1,0
G11086,2025-11-03 00:45,err_853018,retail,Bandung,0,3,0
G11087,2025-11-03 00:49,950398,groceries,Jakarta,0,3,0
G11088,2025-11-03 00:52,978834,groceries,Online,0,3,0
G11089,2025-11-03 00:56,465431,electronics,Bekasi,0,2,0
G11090,2025-11-03 01:04,749709,e-commerce,Bandung,0,1,0
G11091,2025-11-03 01:09,320217,e-commerce,,0,3,0
G11092,2025-11-03 01:17,__1198155,e-commerce,Bandung,0,2,0
G11093,2025-11-03 01:24,346647,retail,Bekasi,0,2,0
G11094,2025-11-03 01:29,1244184,e-commerce,,0,2,0
G11095,2025-11-03 01:32,738991,e-commerce,Bekasi,0,7,1
G11096,2025-11-03 01:35,848095,retail,Jakarta,0,2,0
G11097,2025-11-03 01:38,831589,retail,Online,0,2,0
G11098,2025-11-03 01:42,347947,retail,Jakarta,0,3,0
G11099,2025-11-03 01:46,1029835,e-commerce,Jakarta,0,2,0
G11100,2025-11-03 01:50,654222,retail,Jakarta,0,3,0
G11101,2025-11-03 01:57,_--_1207795,electronics,Jakarta,0,3,0
G11102,2025-11-03 02:03,1283917,e-commerce,Bekasi,0,1,0
G11103,2025-11-03 02:12,1388458,groceries,Bandung,0,1,0
G11104,2025-11-03 02:20,1387611,retail,Bandung,0,2,0
G11105,2025-11-03 02:28,1178557,groceries,Online,0,3,0
G11106,2025-11-03 02:36,510521,retail,,0,2,0
G11107,2025-11-03 02:44,519566,groceries,,0,1,0
G11108,2025-11-03 02:47,1420488,retail,Bandung,0,2,0
G11109,2025-11-03 02:51,1450924,groceries,Online,0,3,0
G11110,2025-11-03 02:54,broken_523562,retail,Bandung,0,1,0
G11111,2025-11-03 03:03,1024962,groceries,Bekasi,0,2,0
G11112,2025-11-03 03:06,1390483,groceries,,0,2,0
G11113,2025-11-03 03:11,1294349,travel,Bandung,0,2,0
G11114,2025-11-03 03:15,1412837,travel,Jakarta,0,1,0
G11115,2025-11-03 03:22,624695,groceries,Bekasi,0,3,0
G11116,2025-11-03 03:28,831523,retail,Online,0,3,0
G11117,2025-11-03 03:37,957998,retail,Bekasi,0,2,0
G11118,2025-11-03 03:44,1433245,travel,Bandung,0,2,0
G11119,2025-11-03 03:48,1477039,groceries,Jakarta,0,2,0
G11120,2025-11-03 03:57,891517,groceries,Bandung,0,1,0
G11121,2025-11-03 04:06,1300918,retail,Bandung,0,1,0
G11122,2025-11-03 04:12,661501,electronics,Online,0,3,0
G11123,2025-11-03 04:21,965178,retail,Bekasi,0,1,0
G11124,2025-11-03 04:29,1243715,groceries,Bandung,0,3,0
G11125,2025-11-03 04:32,1347691,retail,Bandung,0,2,0
G11126,2025-11-03 04:38,err_296504,retail,Online,0,2,0
G11127,2025-11-03 04:46,248551,retail,Online,0,1,0
G11128,2025-11-03 04:53,442484,retail,Jakarta,0,3,0
G11129,2025-11-03 05:01,287585,retail,Bandung,0,2,0
G11130,2025-11-03 05:06,437887,retail,Jakarta,0,3,0
G11131,2025-11-03 05:13,1430765,retail,Online,0,3,0
G11132,2025-11-03 05:19,989799,groceries,Online,0,1,0
G11133,2025-11-03 05:25,280992,retail,Bandung,0,3,0
G11134,2025-11-03 05:32,1106978,retail,Bekasi,0,2,0
G11135,2025-11-03 05:39,1417938,retail,Jakarta,0,1,0
G11136,2025-11-03 05:46,badval_1280524,groceries,Jakarta,0,2,0
G11137,2025-11-03 05:50,_--_1304909,groceries,Bekasi,0,2,0
G11138,2025-11-03 05:56,1364813,retail,Bandung,0,2,0
G11139,2025-11-03 06:04,1163856,groceries,Jakarta,0,1,0
G11140,2025-11-03 06:09,1331314,travel,Online,0,3,0
G11141,2025-11-03 06:17,1226154,groceries,Bandung,0,1,0
G11142,2025-11-03 06:22,1070692,groceries,Online,0,2,0
G11143,2025-11-03 06:31,_--_419266,groceries,,0,3,0
G11144,2025-11-03 06:32,500268,e-commerce,Bandung,0,6,1
G11145,2025-11-03 06:40,271209,groceries,Jakarta,0,2,0
G11146,2025-11-03 06:43,521985,retail,Bandung,0,2,0
G11147,2025-11-03 06:47,1125082,retail,Bandung,0,3,0
G11148,2025-11-03 06:50,badval_314886,e-commerce,Online,0,4,1
G11149,2025-11-03 06:55,1342157,retail,,0,3,0
G11150,2025-11-03 06:59,253501,groceries,Jakarta,0,2,0
G11151,2025-11-03 07:08,1213174,e-commerce,Jakarta,0,2,0
G11152,2025-11-03 07:14,319058,travel,Bekasi,0,1,0
G11153,2025-11-03 07:23,972042,groceries,Jakarta,0,3,0
G11154,2025-11-03 07:31,455264,electronics,Bekasi,0,1,0
G11155,2025-11-03 07:37,917519,retail,Jakarta,0,2,0
G11156,2025-11-03 07:39,badval_718782,e-commerce,Jakarta,0,4,1
G11157,2025-11-03 07:45,196033,groceries,Bandung,0,3,0
G11158,2025-11-03 07:51,1453648,groceries,Bandung,0,1,0
G11159,2025-11-03 07:56,840056,retail,Bekasi,0,3,0
G11160,2025-11-03 08:03,779429,e-commerce,Online,0,2,0
G11161,2025-11-03 08:10,680203,groceries,Online,0,2,0
G11162,2025-11-03 08:13,_--_1374050,groceries,Online,0,1,0
G11163,2025-11-03 08:19,1207312,electronics,Jakarta,0,3,0
G11164,2025-11-03 08:28,793453,retail,Bandung,0,2,0
G11165,2025-11-03 08:36,315869,retail,Bandung,0,1,0
G11166,2025-11-03 08:43,1094562,e-commerce,Online,0,1,0
G11167,2025-11-03 08:44,7888617,electronics,Interna,0,4,1
G11168,2025-11-03 08:51,584314,electronics,,0,1,0
G11169,2025-11-03 09:00,1042157,retail,Online,0,2,0
G11170,2025-11-03 09:07,1433398,groceries,Jakarta,0,3,0
G11171,2025-11-03 09:16,449472,e-commerce,Jakarta,0,3,0
G11172,2025-11-03 09:24,197107,groceries,Bandung,0,1,0
G11173,2025-11-03 09:33,723276,retail,Online,0,1,0
G11174,2025-11-03 09:36,1091496,e-commerce,Jakarta,0,1,0
G11175,2025-11-03 09:44,1038046,groceries,Bandung,0,3,0
G11176,2025-11-03 09:51,1433012,travel,Bandung,0,2,0
G11177,2025-11-03 09:58,430686,groceries,Bekasi,0,3,0
G11178,2025-11-03 10:04,1214000,retail,Online,0,1,0
G11179,2025-11-03 10:07,1194566,groceries,Bekasi,0,3,0
G11180,2025-11-03 10:10,1267254,retail,Online,0,1,0
G11181,2025-11-03 10:16,1368200,e-commerce,Online,0,1,0
G11182,2025-11-03 10:17,687092,e-commerce,,0,7,1
G11183,2025-11-03 10:26,567924,groceries,Bekasi,0,2,0
G11184,2025-11-03 10:33,759994,groceries,Bandung,0,2,0
G11185,2025-11-03 10:39,622319,retail,Jakarta,0,1,0
G11186,2025-11-03 10:42,333844,retail,Jakarta,0,2,0
G11187,2025-11-03 10:50,594770,travel,Bekasi,0,2,0
G11188,2025-11-03 10:57,badval_658147,retail,Bekasi,0,3,0
G11189,2025-11-03 11:00,1173708,e-commerce,Bekasi,0,3,0
G11190,2025-11-03 11:07,161387,electronics,Jakarta,0,2,0
G11191,2025-11-03 11:16,1163655,retail,Bekasi,0,3,0
G11192,2025-11-03 11:22,1201338,electronics,Bekasi,0,2,0
G11193,2025-11-03 11:31,329470,retail,Jakarta,0,2,0
G11194,2025-11-03 11:39,1436566,e-commerce,Online,0,3,0
G11195,2025-11-03 11:43,broken_1126965,retail,Online,0,2,0
G11196,2025-11-03 11:48,1096146,e-commerce,Online,0,2,0
G11197,2025-11-03 11:49,585001,e-commerce,Jakarta,0,4,1
G11198,2025-11-03 11:55,1243901,groceries,Bandung,0,3,0
G11199,2025-11-03 12:00,693365,groceries,Bandung,0,3,0
G11200,2025-11-03 12:07,_--_843184,electronics,Jakarta,0,2,0
G11201,2025-11-03 12:15,974144,retail,Bekasi,0,1,0
G11202,2025-11-03 12:20,408752,travel,Online,0,2,0
G11203,2025-11-03 12:28,232576,e-commerce,Jakarta,0,2,0
G11204,2025-11-03 12:31,1123100,retail,Bekasi,0,3,0
G11205,2025-11-03 12:37,486968,retail,,0,3,0
G11206,2025-11-03 12:45,554033,retail,Bekasi,0,1,0
G11207,2025-11-03 12:53,289403,groceries,Jakarta,0,3,0
G11208,2025-11-03 13:02,770358,e-commerce,Online,0,3,0
G11209,2025-11-03 13:10,917422,electronics,Jakarta,0,3,0
G11210,2025-11-03 13:19,1365901,retail,,0,2,0
G11211,2025-11-03 13:25,813545,retail,Bandung,0,1,0
G11212,2025-11-03 13:29,653465,e-commerce,,0,2,0
G11213,2025-11-03 13:38,1222411,retail,Online,0,3,0
G11214,2025-11-03 13:43,540648,groceries,Online,0,2,0
G11215,2025-11-03 13:48,165026,groceries,Bekasi,0,3,0
G11216,2025-11-03 13:57,192787,groceries,Jakarta,0,1,0
G11217,2025-11-03 14:01,1290230,retail,Bandung,0,3,0
G11218,2025-11-03 14:08,1096966,retail,Online,0,1,0
G11219,2025-11-03 14:12,393172,retail,Bandung,0,3,0
G11220,2025-11-03 14:20,440546,electronics,Online,0,3,0
G11221,2025-11-03 14:23,1279876,electronics,Bandung,0,3,0
G11222,2025-11-03 14:32,_--_1013212,electronics,Jakarta,0,2,0
G11223,2025-11-03 14:36,800712,groceries,Jakarta,0,2,0
G11224,2025-11-03 14:41,644915,groceries,Bekasi,0,3,0
G11225,2025-11-03 14:46,665167,retail,Online,0,1,0
G11226,2025-11-03 14:49,1213362,e-commerce,,0,1,0
G11227,2025-11-03 14:56,_--_416439,retail,Bandung,0,1,0
G11228,2025-11-03 15:03,broken_1351357,groceries,Online,0,1,0
G11229,2025-11-03 15:06,471563,retail,Bandung,0,2,0
G11230,2025-11-03 15:14,468199,retail,Online,0,2,0
G11231,2025-11-03 15:19,659290,groceries,Bekasi,0,2,0
G11232,2025-11-03 15:27,1219619,travel,Online,0,1,0
G11233,2025-11-03 15:34,156784,groceries,Jakarta,0,2,0
G11234,2025-11-03 15:39,356298,retail,Bekasi,0,2,0
G11235,2025-11-03 15:42,656845,e-commerce,Jakarta,0,1,0
G11236,2025-11-03 15:48,broken_340251,groceries,Bekasi,0,3,0
G11237,2025-11-03 15:53,667521,e-commerce,Jakarta,0,3,0
G11238,2025-11-03 16:00,728401,electronics,Online,0,3,0
G11239,2025-11-03 16:04,984853,retail,Bandung,0,1,0
G11240,2025-11-03 16:11,588087,retail,Jakarta,0,2,0
G11241,2025-11-03 16:15,876548,groceries,Online,0,3,0
G11242,2025-11-03 16:21,1482662,retail,Jakarta,0,2,0
G11243,2025-11-03 16:24,773305,retail,Bandung,0,1,0
G11244,2025-11-03 16:33,1235371,groceries,Bandung,0,2,0
G11245,2025-11-03 16:42,broken_519639,retail,Jakarta,0,1,0
G11246,2025-11-03 16:46,1351819,retail,Online,0,2,0
G11247,2025-11-03 16:55,917565,groceries,Bekasi,0,2,0
G11248,2025-11-03 16:59,333596,electronics,,0,3,0
G11249,2025-11-03 17:05,1373609,electronics,Jakarta,0,3,0
G11250,2025-11-03 17:09,1113847,groceries,Bandung,0,2,0
G11251,2025-11-03 17:15,612833,groceries,Bandung,0,2,0
G11252,2025-11-03 17:24,965783,retail,Online,0,1,0
G11253,2025-11-03 17:27,badval_1428832,e-commerce,,0,3,0
G11254,2025-11-03 17:30,283972,groceries,Jakarta,0,1,0
G11255,2025-11-03 17:34,202979,retail,Jakarta,0,3,0
G11256,2025-11-03 17:38,1221445,groceries,,0,3,0
G11257,2025-11-03 17:46,538850,travel,Bandung,0,3,0
G11258,2025-11-03 17:51,1302605,retail,Online,0,3,0
G11259,2025-11-03 18:00,1190763,e-commerce,Jakarta,0,1,0
G11260,2025-11-03 18:05,1384025,retail,Jakarta,0,3,0
G11261,2025-11-03 18:13,1174881,e-commerce,Bekasi,0,2,0
G11262,2025-11-03 18:21,1418757,groceries,Bekasi,0,2,0
G11263,2025-11-03 18:27,986487,e-commerce,,0,3,0
G11264,2025-11-03 18:32,295544,e-commerce,,0,2,0
G11265,2025-11-03 18:39,432221,retail,Online,0,2,0
G11266,2025-11-03 18:48,1340932,groceries,Jakarta,0,1,0
G11267,2025-11-03 18:53,543476,retail,,0,1,0
G11268,2025-11-03 18:56,1426236,electronics,Bandung,0,3,0
G11269,2025-11-03 18:58,5724324,electronics,Interna,0,4,1
G11270,2025-11-03 19:04,1082572,retail,,0,1,0
G11271,2025-11-03 19:08,334065,e-commerce,Jakarta,0,3,0
G11272,2025-11-03 19:14,398199,e-commerce,Bekasi,0,3,0
G11273,2025-11-03 19:22,1154186,groceries,Online,0,1,0
G11274,2025-11-03 19:31,691130,electronics,Bandung,0,1,0
G11275,2025-11-03 19:36,692223,travel,Online,0,1,0
G11276,2025-11-03 19:41,271648,groceries,Bandung,0,1,0
G11277,2025-11-03 19:47,769886,e-commerce,Online,0,3,0
G11278,2025-11-03 19:54,155732,retail,Online,0,1,0
G11279,2025-11-03 20:02,341386,retail,Bandung,0,3,0
G11280,2025-11-03 20:06,1392083,e-commerce,Jakarta,0,2,0
G11281,2025-11-03 20:15,1168629,retail,Jakarta,0,1,0
G11282,2025-11-03 20:18,err_1462656,retail,Jakarta,0,3,0
G11283,2025-11-03 20:21,1380422,e-commerce,Jakarta,0,1,0
G11284,2025-11-03 20:29,1391045,retail,Bandung,0,3,0
G11285,2025-11-03 20:32,699877,electronics,Online,0,1,0
G11286,2025-11-03 20:41,492849,travel,Online,0,2,0
G11287,2025-11-03 20:48,1074928,retail,Jakarta,0,1,0
G11288,2025-11-03 20:52,988499,travel,Online,0,2,0
G11289,2025-11-03 20:57,734153,e-commerce,Bekasi,0,3,0
G11290,2025-11-03 21:02,824591,groceries,Bandung,0,3,0
G11291,2025-11-03 21:05,err_421267,groceries,Jakarta,0,1,0
G11292,2025-11-03 21:13,819664,electronics,Jakarta,0,1,0
G11293,2025-11-03 21:20,1451885,retail,Jakarta,0,1,0
G11294,2025-11-03 21:27,728250,retail,,0,3,0
G11295,2025-11-03 21:31,848613,retail,Online,0,2,0
G11296,2025-11-03 21:37,1420593,groceries,,0,3,0
G11297,2025-11-03 21:45,1301912,groceries,Jakarta,0,2,0
G11298,2025-11-03 21:48,1217700,retail,Online,0,2,0
G11299,2025-11-03 21:56,157196,groceries,Online,0,1,0
G11300,2025-11-03 22:00,1293272,electronics,Online,0,1,0
G11301,2025-11-03 22:07,253752,groceries,Bandung,0,3,0
G11302,2025-11-03 22:14,196724,groceries,Bandung,0,1,0
G11303,2025-11-03 22:22,626616,retail,Jakarta,0,2,0
G11304,2025-11-03 22:29,706132,e-commerce,Bandung,0,2,0
G11305,2025-11-03 22:35,_--_312923,e-commerce,Jakarta,0,2,0
G11306,2025-11-03 22:44,957270,e-commerce,Jakarta,0,3,0
G11307,2025-11-03 22:47,1392943,travel,,0,3,0
G11308,2025-11-03 22:52,1039274,retail,Bekasi,0,2,0
G11309,2025-11-03 22:54,err_689614,e-commerce,Jakarta,0,5,1
G11310,2025-11-03 23:02,1358087,electronics,Bandung,0,2,0
G11311,2025-11-03 23:10,1250789,e-commerce,Bekasi,0,1,0
G11312,2025-11-03 23:17,375453,groceries,,0,2,0
G11313,2025-11-03 23:20,1011423,e-commerce,Online,0,3,0
G11314,2025-11-03 23:29,271549,retail,Jakarta,0,3,0
G11315,2025-11-03 23:34,1192864,retail,Online,0,2,0
G11316,2025-11-03 23:41,1355818,retail,Bekasi,0,1,0
G11317,2025-11-03 23:49,311588,e-commerce,Bandung,0,3,0
G11318,2025-11-03 23:52,447072,e-commerce,Bandung,0,5,1
G11319,2025-11-03 23:58,err_322015,electronics,Online,0,3,0
G11320,2025-11-04 00:07,_--_877941,retail,Bekasi,0,3,0
G11321,2025-11-04 00:10,759432,groceries,Bekasi,0,3,0
G11322,2025-11-04 00:17,1351500,retail,,0,1,0
G11323,2025-11-04 00:24,517664,groceries,Bekasi,0,2,0
G11324,2025-11-04 00:32,1162243,e-commerce,Jakarta,0,1,0
G11325,2025-11-04 00:35,err_1037679,retail,,0,1,0
G11326,2025-11-04 00:41,1136518,groceries,Jakarta,0,2,0
G11327,2025-11-04 00:47,1447593,e-commerce,,0,3,0
G11328,2025-11-04 00:49,475599,e-commerce,Bekasi,0,7,1
G11329,2025-11-04 00:55,168251,retail,Bandung,0,1,0
G11330,2025-11-04 00:58,988903,e-commerce,Jakarta,0,3,0
G11331,2025-11-04 01:04,315193,groceries,Bekasi,0,3,0
G11332,2025-11-04 01:12,757596,e-commerce,Bekasi,0,3,0
G11333,2025-11-04 01:15,853593,e-commerce,Online,0,3,0
G11334,2025-11-04 01:20,974906,e-commerce,Bandung,0,3,0
G11335,2025-11-04 01:27,166388,travel,,0,3,0
G11336,2025-11-04 01:30,545313,e-commerce,Online,0,5,1
G11337,2025-11-04 01:35,1201391,retail,,0,3,0
G11338,2025-11-04 01:43,185477,retail,Bekasi,0,1,0
G11339,2025-11-04 01:51,683249,electronics,Bandung,0,2,0
G11340,2025-11-04 01:57,614231,e-commerce,Online,0,2,0
G11341,2025-11-04 02:05,609823,groceries,Online,0,2,0
G11342,2025-11-04 02:12,768034,retail,Bekasi,0,3,0
G11343,2025-11-04 02:17,341013,e-commerce,,0,1,0
G11344,2025-11-04 02:25,825299,e-commerce,Bekasi,0,1,0
G11345,2025-11-04 02:31,253927,e-commerce,Jakarta,0,2,0
G11346,2025-11-04 02:39,284283,e-commerce,Jakarta,0,3,0
G11347,2025-11-04 02:46,874581,groceries,,0,3,0
G11348,2025-11-04 02:53,1363027,retail,Bandung,0,1,0
G11349,2025-11-04 03:01,1105583,retail,Jakarta,0,2,0
G11350,2025-11-04 03:06,601326,retail,Online,0,2,0
G11351,2025-11-04 03:11,616912,travel,Jakarta,0,2,0
G11352,2025-11-04 03:14,810719,retail,Online,0,3,0
G11353,2025-11-04 03:16,856386,e-commerce,,0,7,1
G11354,2025-11-04 03:23,1046032,travel,Bandung,0,3,0
G11355,2025-11-04 03:31,330743,e-commerce,Bandung,0,3,0
G11356,2025-11-04 03:37,1120760,retail,Bekasi,0,2,0
G11357,2025-11-04 03:43,654592,retail,,0,2,0
G11358,2025-11-04 03:51,660337,retail,Bandung,0,2,0
G11359,2025-11-04 03:55,744000,groceries,,0,3,0
G11360,2025-11-04 04:04,324302,electronics,Jakarta,0,1,0
G11361,2025-11-04 04:08,473535,e-commerce,,0,3,0
G11362,2025-11-04 04:16,429878,retail,Bekasi,0,2,0
G11363,2025-11-04 04:19,1293777,retail,Bandung,0,1,0
G11364,2025-11-04 04:24,372820,e-commerce,Jakarta,0,3,0
G11365,2025-11-04 04:32,324148,groceries,Jakarta,0,1,0
G11366,2025-11-04 04:41,479586,e-commerce,Bekasi,0,2,0
G11367,2025-11-04 04:45,723414,electronics,Bandung,0,3,0
G11368,2025-11-04 04:48,964922,e-commerce,Jakarta,0,3,0
G11369,2025-11-04 04:53,721641,e-commerce,Bekasi,0,3,0
G11370,2025-11-04 04:57,873274,e-commerce,Jakarta,0,1,0
G11371,2025-11-04 05:02,848667,groceries,Online,0,3,0
G11372,2025-11-04 05:06,377651,groceries,Jakarta,0,2,0
G11373,2025-11-04 05:09,159909,e-commerce,Bandung,0,1,0
G11374,2025-11-04 05:14,1070047,electronics,Online,0,3,0
G11375,2025-11-04 05:23,1423953,retail,Bekasi,0,1,0
G11376,2025-11-04 05:26,236001,retail,Jakarta,0,1,0
G11377,2025-11-04 05:30,1389506,retail,Bandung,0,1,0
G11378,2025-11-04 05:33,1377969,electronics,Bekasi,0,2,0
G11379,2025-11-04 05:36,1214465,groceries,Bekasi,0,3,0
G11380,2025-11-04 05:41,914357,groceries,Bandung,0,2,0
G11381,2025-11-04 05:48,608917,retail,Bandung,0,3,0
G11382,2025-11-04 05:52,947063,retail,Bekasi,0,3,0
G11383,2025-11-04 05:57,165247,retail,Jakarta,0,3,0
G11384,2025-11-04 06:00,535956,retail,,0,1,0
G11385,2025-11-04 06:04,681551,travel,,0,1,0
G11386,2025-11-04 06:08,840709,groceries,Bandung,0,1,0
G11387,2025-11-04 06:15,518109,e-commerce,Jakarta,0,2,0
G11388,2025-11-04 06:20,725447,groceries,Online,0,3,0
G11389,2025-11-04 06:27,1128986,e-commerce,Bandung,0,1,0
G11390,2025-11-04 06:32,err_1433507,electronics,Bandung,0,2,0
G11391,2025-11-04 06:36,1260406,electronics,Jakarta,0,1,0
G11392,2025-11-04 06:39,252898,retail,Jakarta,0,2,0
G11393,2025-11-04 06:42,945565,retail,Jakarta,0,3,0
G11394,2025-11-04 06:51,769293,retail,,0,2,0
G11395,2025-11-04 06:57,854922,electronics,Jakarta,0,1,0
G11396,2025-11-04 07:04,1218548,e-commerce,Bekasi,0,2,0
G11397,2025-11-04 07:07,591317,electronics,Jakarta,0,3,0
G11398,2025-11-04 07:12,885179,retail,Jakarta,0,3,0
G11399,2025-11-04 07:15,1347536,groceries,Bandung,0,2,0
G11400,2025-11-04 07:24,913044,retail,Online,0,3,0
G11401,2025-11-04 07:28,_--_899575,retail,,0,2,0
G11402,2025-11-04 07:33,err_1380141,e-commerce,Bekasi,0,3,0
G11403,2025-11-04 07:36,189156,groceries,Bandung,0,3,0
G11404,2025-11-04 07:40,657185,groceries,Online,0,3,0
G11405,2025-11-04 07:45,815023,retail,Online,0,3,0
G11406,2025-11-04 07:53,152786,retail,Bekasi,0,2,0
G11407,2025-11-04 08:00,790723,retail,Online,0,3,0
G11408,2025-11-04 08:04,1399656,groceries,Online,0,2,0
G11409,2025-11-04 08:10,1214107,retail,Bekasi,0,2,0
G11410,2025-11-04 08:19,194630,retail,Online,0,2,0
G11411,2025-11-04 08:28,1333226,e-commerce,Jakarta,0,1,0
G11412,2025-11-04 08:31,1226495,groceries,Bekasi,0,3,0
G11413,2025-11-04 08:37,1334313,retail,Jakarta,0,2,0
G11414,2025-11-04 08:43,broken_338452,retail,,0,2,0
G11415,2025-11-04 08:51,1360847,e-commerce,Bekasi,0,3,0
G11416,2025-11-04 08:58,177923,retail,,0,1,0
G11417,2025-11-04 09:05,197085,retail,Bekasi,0,1,0
G11418,2025-11-04 09:10,628804,retail,,0,3,0
G11419,2025-11-04 09:13,1250871,retail,Bekasi,0,2,0
G11420,2025-11-04 09:18,1316476,retail,,0,2,0
G11421,2025-11-04 09:27,1005029,retail,Bekasi,0,2,0
G11422,2025-11-04 09:30,199866,retail,Bandung,0,3,0
G11423,2025-11-04 09:35,1329926,retail,Bandung,0,2,0
G11424,2025-11-04 09:42,504618,groceries,Bekasi,0,2,0
G11425,2025-11-04 09:48,broken_1155371,groceries,Bandung,0,1,0
G11426,2025-11-04 09:51,526716,retail,Bandung,0,2,0
G11427,2025-11-04 10:00,913794,retail,Bandung,0,2,0
G11428,2025-11-04 10:07,277989,groceries,Bandung,0,3,0
G11429,2025-11-04 10:13,1496898,retail,Online,0,3,0
G11430,2025-11-04 10:21,274953,travel,Bekasi,0,3,0
G11431,2025-11-04 10:25,1440558,retail,Jakarta,0,2,0
G11432,2025-11-04 10:28,7933957,electronics,Dubai,0,5,1
G11433,2025-11-04 10:33,352730,retail,,0,1,0
G11434,2025-11-04 10:36,1088649,retail,Online,0,2,0
G11435,2025-11-04 10:39,broken_614318,retail,Online,0,3,0
G11436,2025-11-04 10:47,570035,retail,Online,0,3,0
G11437,2025-11-04 10:51,_--_592057,retail,Bandung,0,3,0
G11438,2025-11-04 10:59,471733,groceries,Jakarta,0,3,0
G11439,2025-11-04 11:06,err_1447800,retail,Online,0,1,0
G11440,2025-11-04 11:12,207889,retail,Bandung,0,1,0
G11441,2025-11-04 11:21,628282,retail,Bekasi,0,2,0
G11442,2025-11-04 11:24,634362,e-commerce,Bandung,0,1,0
G11443,2025-11-04 11:31,715514,retail,Bandung,0,3,0
G11444,2025-11-04 11:35,556531,groceries,Bandung,0,2,0
G11445,2025-11-04 11:43,1045951,groceries,Jakarta,0,1,0
G11446,2025-11-04 11:46,8450653,electronics,Singapo,0,6,1
G11447,2025-11-04 11:51,1050000,e-commerce,Bandung,0,2,0
G11448,2025-11-04 11:54,447686,retail,Jakarta,0,1,0
G11449,2025-11-04 12:01,1495881,retail,Jakarta,0,1,0
G11450,2025-11-04 12:06,696948,retail,,0,2,0
G11451,2025-11-04 12:09,568629,travel,Online,0,3,0
G11452,2025-11-04 12:14,1070719,retail,Jakarta,0,2,0
G11453,2025-11-04 12:19,1465898,electronics,Bekasi,0,1,0
G11454,2025-11-04 12:23,583593,groceries,,0,2,0
G11455,2025-11-04 12:26,420960,electronics,Online,0,3,0
G11456,2025-11-04 12:29,565885,e-commerce,Jakarta,0,4,1
G11457,2025-11-04 12:37,794185,retail,Bekasi,0,2,0
G11458,2025-11-04 12:44,1130446,groceries,Jakarta,0,3,0
G11459,2025-11-04 12:52,762789,retail,Online,0,1,0
G11460,2025-11-04 12:54,505017,e-commerce,Online,0,5,1
G11461,2025-11-04 13:01,638282,travel,Online,0,2,0
G11462,2025-11-04 13:07,badval_1305371,retail,Online,0,3,0
G11463,2025-11-04 13:11,1413732,retail,,0,3,0
G11464,2025-11-04 13:14,641265,groceries,Bandung,0,1,0
G11465,2025-11-04 13:17,1085841,e-commerce,,0,2,0
G11466,2025-11-04 13:24,badval_279405,retail,,0,3,0
G11467,2025-11-04 13:27,443340,groceries,Bekasi,0,3,0
G11468,2025-11-04 13:34,1092766,e-commerce,,0,3,0
G11469,2025-11-04 13:41,206067,retail,Online,0,3,0
G11470,2025-11-04 13:50,1158647,electronics,Bekasi,0,1,0
G11471,2025-11-04 13:55,1450208,e-commerce,Jakarta,0,2,0
G11472,2025-11-04 14:03,245863,e-commerce,Online,0,2,0
G11473,2025-11-04 14:06,713937,e-commerce,Bekasi,0,5,1
G11474,2025-11-04 14:14,627792,groceries,Jakarta,0,3,0
G11475,2025-11-04 14:22,1018300,groceries,Bekasi,0,2,0
G11476,2025-11-04 14:25,err_662591,e-commerce,Jakarta,0,7,1
G11477,2025-11-04 14:33,258940,groceries,Online,0,2,0
G11478,2025-11-04 14:38,1053741,retail,Bekasi,0,3,0
G11479,2025-11-04 14:42,396762,retail,Bandung,0,2,0
G11480,2025-11-04 14:45,870794,retail,Bandung,0,1,0
G11481,2025-11-04 14:50,746947,e-commerce,Online,0,2,0
G11482,2025-11-04 14:59,830552,retail,Jakarta,0,2,0
G11483,2025-11-04 15:06,__1183734,e-commerce,,0,2,0
G11484,2025-11-04 15:10,971362,groceries,Online,0,3,0
G11485,2025-11-04 15:15,617576,retail,Bekasi,0,2,0
G11486,2025-11-04 15:23,1031578,groceries,Bekasi,0,1,0
G11487,2025-11-04 15:29,956116,travel,Jakarta,0,3,0
G11488,2025-11-04 15:36,242929,retail,Online,0,1,0
