transaction_id,timestamp,amount,merchant_category,location,is_international,transaction_frequency_24h,loan_tenor_months,is_fraud
L17825,2026-01-21 10:27,15.608491281158036,microfinance_loan,Bantul,0,0,12,0
L17826,2026-01-21 10:40,15.00759072437934,microfinance_loan,Bantul,0,0,36,0
L17827,2026-01-21 10:54,15.62980665878845,microfinance_loan,Gunungkidul,0,0,12,0
L17828,2026-01-21 11:03,14.298353287093782,microfinance_loan,Bantul,0,0,24,0
L17829,2026-01-21 11:14,15.204381347240924,microfinance_loan,Bantul,0,0,6,0
L17830,2026-01-21 11:17,14.888660754735398,microfinance_loan,Bantul,0,0,12,0
L17831,2026-01-21 11:23,15.754415801282727,microfinance_loan,Bantul,0,0,6,0
L17832,2026-01-21 11:39,14.804645721203457,microfinance_loan,Gunungkidul,0,0,36,0
L17833,2026-01-21 11:52,15.522957913003747,microfinance_loan,Bantul,0,0,6,0
L17834,2026-01-21 12:03,15.12647639466718,microfinance_loan,Bantul,0,0,6,0
L17835,2026-01-21 12:19,14.94853103661187,microfinance_loan,Sleman,0,0,6,0
L17836,2026-01-21 12:30,15.431407565459113,microfinance_loan,Sleman,0,0,6,0
L17837,2026-01-21 12:46,15.361080231238306,microfinance_loan,Gunungkidul,0,0,12,0
L17838,2026-01-21 12:54,15.099894279089522,microfinance_loan,Gunungkidul,0,0,36,0
L17839,2026-01-21 13:07,13.664099122977882,microfinance_loan,Sleman,0,0,36,0
L17840,2026-01-21 13:15,13.796023920737971,microfinance_loan,Sleman,0,0,12,0
L17841,2026-01-21 13:20,15.295113323945976,microfinance_loan,Gunungkidul,0,0,24,0
L17842,2026-01-21 13:25,13.663509066975273,microfinance_loan,Kulon Progo,0,0,12,0
L17843,2026-01-21 13:29,15.305618614031433,microfinance_loan,Gunungkidul,0,0,24,0
L17844,2026-01-21 13:33,15.651563907735234,microfinance_loan,Sleman,0,0,6,0
L17845,2026-01-21 13:43,15.5435898042781,microfinance_loan,Bantul,0,0,12,0
L17846,2026-01-21 13:53,15.428136782325884,microfinance_loan,Gunungkidul,0,0,6,0
L17847,2026-01-21 14:07,14.639037106233465,microfinance_loan,Sleman,0,0,36,0
L17848,2026-01-21 14:19,15.378206068132648,microfinance_loan,Sleman,0,0,12,0
L17849,2026-01-21 14:23,14.3412521830115,microfinance_loan,Kulon Progo,0,0,6,0
L17850,2026-01-21 14:34,15.677388109836146,microfinance_loan,Bantul,0,0,6,0
L17851,2026-01-21 14:46,13.897254586800637,microfinance_loan,Bantul,0,0,12,0
L17852,2026-01-21 15:03,15.206739971655496,microfinance_loan,Sleman,0,0,12,0
L17853,2026-01-21 15:07,15.113364066335263,microfinance_loan,Gunungkidul,0,0,24,0
L17854,2026-01-21 15:20,13.794493233221774,microfinance_loan,Bantul,0,0,24,0
L17855,2026-01-21 15:29,14.35357112084374,microfinance_loan,Sleman,0,0,24,0
L17856,2026-01-21 15:44,15.453244533973344,microfinance_loan,Bantul,0,0,12,0
L17857,2026-01-21 15:52,15.290848458997976,microfinance_loan,Kulon Progo,0,0,12,0
L17858,2026-01-21 15:55,14.256838182687869,microfinance_loan,Kulon Progo,0,0,36,0
L17859,2026-01-21 16:07,14.16176550177249,microfinance_loan,Sleman,0,0,12,0
L17860,2026-01-21 16:11,15.390411889548131,microfinance_loan,Sleman,0,0,12,0
L17861,2026-01-21 16:21,15.382945987709393,microfinance_loan,Bantul,0,0,12,0
L17862,2026-01-21 16:25,14.94839544057448,microfinance_loan,Bantul,0,0,24,0
L17863,2026-01-21 16:29,13.35587538996479,microfinance_loan,Kulon Progo,0,0,36,0
L17864,2026-01-21 16:41,13.434935116200846,microfinance_loan,Bantul,0,0,12,0
L17865,2026-01-21 16:47,14.208178801015512,microfinance_loan,Gunungkidul,0,0,12,0
L17866,2026-01-21 17:03,13.66578357912782,microfinance_loan,Gunungkidul,0,0,12,0
L17867,2026-01-21 17:20,15.230952714543896,microfinance_loan,Bantul,0,0,24,0
L17868,2026-01-21 17:26,14.93134731673428,microfinance_loan,Sleman,0,0,6,0
L17869,2026-01-21 17:32,14.464034779481924,microfinance_loan,Bantul,0,0,36,0
L17870,2026-01-21 17:48,15.289021295893228,microfinance_loan,Bantul,0,0,6,0
L17871,2026-01-21 17:54,15.440634006643334,microfinance_loan,Sleman,0,0,6,0
L17872,2026-01-21 18:00,14.292261373667252,microfinance_loan,Sleman,0,0,24,0
L17873,2026-01-21 18:07,15.333517158051578,microfinance_loan,Sleman,0,0,6,0
L17874,2026-01-21 18:20,13.992714877337038,microfinance_loan,Sleman,0,0,6,0
L17875,2026-01-21 18:37,15.297077370904072,microfinance_loan,Sleman,0,0,36,0
L17876,2026-01-21 18:40,14.895788460941782,microfinance_loan,Bantul,0,0,12,0
L17877,2026-01-21 18:45,14.008950080492076,microfinance_loan,Bantul,0,0,36,0
L17878,2026-01-21 18:52,15.56073294791979,microfinance_loan,Gunungkidul,0,0,6,0
L17879,2026-01-21 19:04,14.338647288115148,microfinance_loan,Sleman,0,0,6,0
L17880,2026-01-21 19:14,15.537569047913363,microfinance_loan,Magelang,0,0,12,0
L17881,2026-01-21 19:31,14.87128736807962,microfinance_loan,Bantul,0,0,6,0
L17882,2026-01-21 19:42,15.414273899346576,microfinance_loan,Gunungkidul,0,0,12,0
L17883,2026-01-21 19:52,15.444037902254664,microfinance_loan,Sleman,0,0,36,0
L17884,2026-01-21 19:59,17.295466469250027,microfinance_loan,Kulon Progo,0,0,36,1
L17885,2026-01-21 20:06,15.391300265937922,microfinance_loan,Sleman,0,0,24,0
L17886,2026-01-21 20:15,15.031193035681394,microfinance_loan,Sleman,0,0,12,0
L17887,2026-01-21 20:19,15.30626605542163,microfinance_loan,Sleman,0,0,6,0
L17888,2026-01-21 20:23,14.49285147511763,microfinance_loan,Sleman,0,0,6,0
L17889,2026-01-21 20:36,14.998602159540592,microfinance_loan,Kulon Progo,0,0,12,0
L17890,2026-01-21 20:44,14.145840397199317,microfinance_loan,Gunungkidul,0,0,6,0
L17891,2026-01-21 20:47,14.979316777941778,microfinance_loan,Sleman,0,0,12,0
L17892,2026-01-21 20:55,13.309616089376693,microfinance_loan,Sleman,0,0,24,0
L17893,2026-01-21 21:11,14.967026127629016,microfinance_loan,Sleman,0,0,12,0
L17894,2026-01-21 21:14,15.622318889571162,microfinance_loan,Kulon Progo,0,0,12,0
L17895,2026-01-21 21:30,14.862398231169095,microfinance_loan,Bantul,0,0,24,0
L17896,2026-01-21 21:41,15.13063109962964,microfinance_loan,Gunungkidul,0,0,12,0
L17897,2026-01-21 21:44,15.618009650432688,microfinance_loan,Bantul,0,0,12,0
L17898,2026-01-21 22:01,13.161160924112242,microfinance_loan,Bantul,0,0,6,0
L17899,2026-01-21 22:14,15.396372437081212,microfinance_loan,Sleman,0,0,24,0
L17900,2026-01-21 22:25,15.186596860572967,microfinance_loan,Sleman,0,0,12,0
L17901,2026-01-21 22:35,14.819997497971675,microfinance_loan,Bantul,0,0,36,0
L17902,2026-01-21 22:38,14.594425258911537,microfinance_loan,Bantul,0,0,24,0
L17903,2026-01-21 22:52,15.28639741460406,microfinance_loan,Gunungkidul,0,0,12,0
L17904,2026-01-21 22:56,15.002700718250605,microfinance_loan,Bantul,0,0,12,0
L17905,2026-01-21 23:06,14.936938251215334,microfinance_loan,Sleman,0,0,12,0
L17906,2026-01-21 23:20,15.39874247321902,microfinance_loan,Bantul,0,0,12,0
L17907,2026-01-21 23:25,14.945875034524208,microfinance_loan,Sleman,0,0,24,0
L17908,2026-01-21 23:37,15.567027378707635,microfinance_loan,Bantul,0,0,12,0
L17909,2026-01-21 23:42,14.67069835364791,microfinance_loan,Sleman,0,0,36,0
L17910,2026-01-21 23:54,15.435518807028034,microfinance_loan,Bantul,0,0,12,0
L17911,2026-01-22 00:09,15.241424350815551,microfinance_loan,Sleman,0,0,6,0
L17912,2026-01-22 00:24,15.660169514294791,microfinance_loan,Bantul,0,0,6,0
L17913,2026-01-22 00:37,14.947593405443982,microfinance_loan,Bantul,0,0,6,0
L17914,2026-01-22 00:42,14.521499923537514,microfinance_loan,Sleman,0,0,36,0
L17915,2026-01-22 00:53,14.94380688375016,microfinance_loan,Sleman,0,0,12,0
L17916,2026-01-22 01:10,15.383918954347015,microfinance_loan,Sleman,0,0,24,0
L17917,2026-01-22 01:25,15.007681493397902,microfinance_loan,Magelang,0,0,12,0
L17918,2026-01-22 01:37,15.653502001347258,microfinance_loan,Gunungkidul,0,0,36,0
L17919,2026-01-22 01:51,14.229794003327228,microfinance_loan,Bantul,0,0,12,0
L17920,2026-01-22 02:08,14.733899087920577,microfinance_loan,Gunungkidul,0,0,24,0
L17921,2026-01-22 02:25,15.745763193997574,microfinance_loan,Sleman,0,0,24,0
L17922,2026-01-22 02:36,15.555351274088354,microfinance_loan,Sleman,0,0,12,0
L17923,2026-01-22 02:44,13.815359546562629,microfinance_loan,Gunungkidul,0,0,12,0
L17924,2026-01-22 02:59,15.704306292211667,microfinance_loan,Gunungkidul,0,0,12,0
L17925,2026-01-22 03:08,14.999743201042984,microfinance_loan,Sleman,0,0,6,0
L17926,2026-01-22 03:19,15.359919162177857,microfinance_loan,Gunungkidul,0,0,12,0
L17927,2026-01-22 03:22,13.318937876716385,microfinance_loan,Sleman,0,0,12,0
L17928,2026-01-22 03:28,14.265132892518142,microfinance_loan,Sleman,0,0,12,0
L17929,2026-01-22 03:31,15.433003144242464,microfinance_loan,Gunungkidul,0,0,12,0
L17930,2026-01-22 03:47,14.601962272000296,microfinance_loan,Bantul,0,0,36,0
L17931,2026-01-22 04:00,14.05041586781238,microfinance_loan,Gunungkidul,0,0,12,0
L17932,2026-01-22 04:10,15.4087930718699,microfinance_loan,Sleman,0,0,24,0
L17933,2026-01-22 04:20,14.463589240356534,microfinance_loan,Bantul,0,0,12,0
L17934,2026-01-22 04:27,15.628728309279182,microfinance_loan,Gunungkidul,0,0,12,0
L17935,2026-01-22 04:40,14.3231639555369,microfinance_loan,Sleman,0,0,12,0
L17936,2026-01-22 04:56,13.39150309807902,microfinance_loan,Sleman,0,0,24,0
L17937,2026-01-22 05:10,14.927000900719614,microfinance_loan,Sleman,0,0,6,0
L17938,2026-01-22 05:19,14.77912523677939,microfinance_loan,Sleman,0,0,12,0
L17939,2026-01-22 05:33,15.352430894432382,microfinance_loan,Sleman,0,0,24,0
L17940,2026-01-22 05:40,14.517719060464657,microfinance_loan,Bantul,0,0,12,0
L17941,2026-01-22 05:46,15.74339972878658,microfinance_loan,Sleman,0,0,6,0
L17942,2026-01-22 06:00,14.992131795311687,microfinance_loan,Magelang,0,0,6,0
L17943,2026-01-22 06:12,15.446524622109196,microfinance_loan,Gunungkidul,0,0,6,0
L17944,2026-01-22 06:20,15.51936843589768,microfinance_loan,Bantul,0,0,12,0
L17945,2026-01-22 06:24,15.647458381004704,microfinance_loan,Gunungkidul,0,0,12,0
L17946,2026-01-22 06:32,15.142117545413436,microfinance_loan,Magelang,0,0,36,0
L17947,2026-01-22 06:38,14.49771660198517,microfinance_loan,Bantul,0,0,24,0
L17948,2026-01-22 06:54,15.168478202159326,microfinance_loan,Sleman,0,0,6,0
L17949,2026-01-22 07:07,14.999330653722732,microfinance_loan,Gunungkidul,0,0,6,0
L17950,2026-01-22 07:21,15.310360848963732,microfinance_loan,Sleman,0,0,36,0
L17951,2026-01-22 07:36,14.526338999666413,microfinance_loan,Sleman,0,0,24,0
L17952,2026-01-22 07:42,15.164071898766924,microfinance_loan,Bantul,0,0,12,0
L17953,2026-01-22 07:47,15.721340550364806,microfinance_loan,Sleman,0,0,12,0
L17954,2026-01-22 07:51,15.419674386838084,microfinance_loan,Sleman,0,0,6,0
L17955,2026-01-22 07:59,15.721122087419545,microfinance_loan,Bantul,0,0,12,0
L17956,2026-01-22 08:08,13.994278307458922,microfinance_loan,Sleman,0,0,12,0
L17957,2026-01-22 08:16,15.37355727648198,microfinance_loan,Gunungkidul,0,0,12,0
L17958,2026-01-22 08:26,13.381966911483216,microfinance_loan,Gunungkidul,0,0,36,0
L17959,2026-01-22 08:33,14.414090432720664,microfinance_loan,Bantul,0,0,6,0
L17960,2026-01-22 08:39,15.586069373111949,microfinance_loan,Sleman,0,0,6,0
L17961,2026-01-22 08:47,13.961194063660326,microfinance_loan,Sleman,0,0,36,0
L17962,2026-01-22 09:04,15.10002188548845,microfinance_loan,Bantul,0,0,24,0
L17963,2026-01-22 09:10,13.768530055369151,microfinance_loan,Sleman,0,0,12,0
L17964,2026-01-22 09:17,14.707541383617151,microfinance_loan,Sleman,0,0,12,0
L17965,2026-01-22 09:23,14.080249692501823,microfinance_loan,Sleman,0,0,12,0
L17966,2026-01-22 09:28,15.054749342709496,microfinance_loan,Bantul,0,0,6,0
L17967,2026-01-22 09:36,15.35864433815312,microfinance_loan,Gunungkidul,0,0,24,0
L17968,2026-01-22 09:40,15.368504248521443,microfinance_loan,Gunungkidul,0,0,12,0
L17969,2026-01-22 09:52,15.6965946016765,microfinance_loan,Sleman,0,0,6,0
L17970,2026-01-22 09:56,14.0709811153409,microfinance_loan,Sleman,0,0,12,0
L17971,2026-01-22 10:11,14.947781002022923,microfinance_loan,Gunungkidul,0,0,24,0
L17972,2026-01-22 10:18,15.1773777400132,microfinance_loan,Sleman,0,0,36,0
L17973,2026-01-22 10:26,13.873790786778889,microfinance_loan,Bantul,0,0,12,0
L17974,2026-01-22 10:31,14.014035953916103,microfinance_loan,Bantul,0,0,6,0
L17975,2026-01-22 10:41,14.738627537901989,microfinance_loan,Sleman,0,0,24,0
L17976,2026-01-22 10:53,15.62169892812358,microfinance_loan,Bantul,0,0,6,0
L17977,2026-01-22 10:59,15.27657768806864,microfinance_loan,Bantul,0,0,6,0
L17978,2026-01-22 11:11,15.23994235339504,microfinance_loan,Sleman,0,0,12,0
L17979,2026-01-22 11:27,15.222039805883918,microfinance_loan,Bantul,0,0,6,0
L17980,2026-01-22 11:31,15.568284539704656,microfinance_loan,Gunungkidul,0,0,12,0
L17981,2026-01-22 11:44,15.21215516995866,microfinance_loan,Gunungkidul,0,0,24,0
L17982,2026-01-22 11:59,15.46157659492701,microfinance_loan,Bantul,0,0,6,0
L17983,2026-01-22 12:16,14.736379195221238,microfinance_loan,Sleman,0,0,12,0
L17984,2026-01-22 12:30,15.573223982319387,microfinance_loan,Bantul,0,0,6,0
L17985,2026-01-22 12:41,13.473439879270266,microfinance_loan,Gunungkidul,0,0,12,0
L17986,2026-01-22 12:50,14.816785246332683,microfinance_loan,Bantul,0,0,12,0
L17987,2026-01-22 13:07,14.569883591329782,microfinance_loan,Sleman,0,0,6,0
L17988,2026-01-22 13:15,14.15661988379266,microfinance_loan,Bantul,0,0,24,0
L17989,2026-01-22 13:30,15.199349156165251,microfinance_loan,Sleman,0,0,12,0
L17990,2026-01-22 13:35,15.655334848999502,microfinance_loan,Magelang,0,0,36,0
L17991,2026-01-22 13:41,16.854347099669617,microfinance_loan,Magelang,0,0,24,1
L17992,2026-01-22 13:50,15.64811730139305,microfinance_loan,Sleman,0,0,12,0
L17993,2026-01-22 14:00,15.619080343371458,microfinance_loan,Bantul,0,0,24,0
L17994,2026-01-22 14:09,15.6466948861731,microfinance_loan,Gunungkidul,0,0,24,0
L17995,2026-01-22 14:17,13.198835410106431,microfinance_loan,Gunungkidul,0,0,12,0
L17996,2026-01-22 14:26,15.751408898562424,microfinance_loan,Sleman,0,0,24,0
L17997,2026-01-22 14:43,15.003065219160629,microfinance_loan,Bantul,0,0,12,0
L17998,2026-01-22 14:48,15.29143742042408,microfinance_loan,Bantul,0,0,12,0
L17999,2026-01-22 15:03,14.724491034915888,microfinance_loan,Gunungkidul,0,0,12,0
L18000,2026-01-22 15:07,15.158695936398948,microfinance_loan,Bantul,0,0,24,0
L18001,2026-01-22 15:18,15.22054202793674,microfinance_loan,Sleman,0,0,36,0
L18002,2026-01-22 15:33,15.552928583141238,microfinance_loan,Bantul,0,0,6,0
L18003,2026-01-22 15:41,14.815876594115224,microfinance_loan,Bantul,0,0,12,0
L18004,2026-01-22 15:46,14.01097454017174,microfinance_loan,Sleman,0,0,6,0
L18005,2026-01-22 15:58,15.276979643483909,microfinance_loan,Kulon Progo,0,0,24,0
L18006,2026-01-22 16:13,15.536455139699,microfinance_loan,Sleman,0,0,6,0
L18007,2026-01-22 16:17,13.30757242803924,microfinance_loan,Sleman,0,0,6,0
L18008,2026-01-22 16:29,15.569822194889989,microfinance_loan,Sleman,0,0,24,0
L18009,2026-01-22 16:46,15.559989023666889,microfinance_loan,Sleman,0,0,24,0
L18010,2026-01-22 16:59,15.26284098565736,microfinance_loan,Gunungkidul,0,0,12,0
L18011,2026-01-22 17:10,15.71211551024363,microfinance_loan,Gunungkidul,0,0,12,0
L18012,2026-01-22 17:18,14.921257004569297,microfinance_loan,Sleman,0,0,24,0
L18013,2026-01-22 17:30,14.128268096537928,microfinance_loan,Kulon Progo,0,0,6,0
L18014,2026-01-22 17:35,15.376907985149463,microfinance_loan,Bantul,0,0,12,0
L18015,2026-01-22 17:46,15.311594088761224,microfinance_loan,Bantul,0,0,12,0
L18016,2026-01-22 17:55,15.679220852949255,microfinance_loan,Sleman,0,0,12,0
L18017,2026-01-22 18:09,14.48741520506054,microfinance_loan,Gunungkidul,0,0,12,0
L18018,2026-01-22 18:21,14.238664295743495,microfinance_loan,Bantul,0,0,12,0
L18019,2026-01-22 18:29,15.40767738005684,microfinance_loan,Sleman,0,0,24,0
L18020,2026-01-22 18:39,14.74062980357119,microfinance_loan,Bantul,0,0,6,0
L18021,2026-01-22 18:45,14.34727698458824,microfinance_loan,Sleman,0,0,12,0
L18022,2026-01-22 19:01,15.397419604441357,microfinance_loan,Sleman,0,0,12,0
L18023,2026-01-22 19:14,14.348891487516568,microfinance_loan,Sleman,0,0,12,0
L18024,2026-01-22 19:18,15.59315622778671,microfinance_loan,Bantul,0,0,36,0
L18025,2026-01-22 19:27,14.740717819176176,microfinance_loan,Gunungkidul,0,0,36,0
L18026,2026-01-22 19:40,15.371220424934814,microfinance_loan,Bantul,0,0,12,0
L18027,2026-01-22 19:50,15.26297974245314,microfinance_loan,Bantul,0,0,6,0
L18028,2026-01-22 20:01,15.283494807871266,microfinance_loan,Sleman,0,0,6,0
L18029,2026-01-22 20:08,14.722576875444142,microfinance_loan,Sleman,0,0,12,0
L18030,2026-01-22 20:19,13.87124607107206,microfinance_loan,Bantul,0,0,36,0
L18031,2026-01-22 20:29,15.353771429635106,microfinance_loan,Kulon Progo,0,0,6,0
L18032,2026-01-22 20:34,15.015221694269254,microfinance_loan,Bantul,0,0,12,0
L18033,2026-01-22 20:45,15.739814537175,microfinance_loan,Sleman,0,0,12,0
L18034,2026-01-22 20:57,15.653857131485818,microfinance_loan,Sleman,0,0,12,0
L18035,2026-01-22 21:10,13.799129111748533,microfinance_loan,Sleman,0,0,24,0
L18036,2026-01-22 21:20,16.357008215277332,microfinance_loan,Kulon Progo,0,0,24,1
L18037,2026-01-22 21:29,14.97910501934204,microfinance_loan,Bantul,0,0,24,0
L18038,2026-01-22 21:46,14.906271102205528,microfinance_loan,Sleman,0,0,12,0
L18039,2026-01-22 21:51,15.464495091976197,microfinance_loan,Sleman,0,0,6,0
L18040,2026-01-22 22:03,14.853708785979723,microfinance_loan,Bantul,0,0,24,0
L18041,2026-01-22 22:14,14.216732677313194,microfinance_loan,Sleman,0,0,12,0
L18042,2026-01-22 22:24,14.86558575043855,microfinance_loan,Sleman,0,0,6,0
L18043,2026-01-22 22:32,15.541107076271713,microfinance_loan,Magelang,0,0,24,0
L18044,2026-01-22 22:37,14.9568416011655,microfinance_loan,Gunungkidul,0,0,24,0
L18045,2026-01-22 22:43,14.672359093681164,microfinance_loan,Gunungkidul,0,0,12,0
L18046,2026-01-22 22:48,15.52513184777283,microfinance_loan,Sleman,0,0,36,0
L18047,2026-01-22 22:51,13.741634712713171,microfinance_loan,Magelang,0,0,24,0
L18048,2026-01-22 23:00,15.05617433989748,microfinance_loan,Bantul,0,0,36,0
L18049,2026-01-22 23:07,13.97287663428779,microfinance_loan,Sleman,0,0,24,0
L18050,2026-01-22 23:20,15.307528193936918,microfinance_loan,Sleman,0,0,24,0
L18051,2026-01-22 23:33,15.663957181858969,microfinance_loan,Sleman,0,0,6,0
L18052,2026-01-22 23:37,15.032122747660662,microfinance_loan,Sleman,0,0,12,0
L18053,2026-01-22 23:49,15.74418778377544,microfinance_loan,Sleman,0,0,12,0
L18054,2026-01-23 00:05,15.636816207995,microfinance_loan,Sleman,0,0,24,0
L18055,2026-01-23 00:21,15.46999391757319,microfinance_loan,Sleman,0,0,36,0
L18056,2026-01-23 00:36,14.323454032325026,microfinance_loan,Sleman,0,0,6,0
L18057,2026-01-23 00:47,13.47765456439286,microfinance_loan,Sleman,0,0,24,0
L18058,2026-01-23 00:50,14.077002134057706,microfinance_loan,Kulon Progo,0,0,12,0
L18059,2026-01-23 01:02,14.83184316657852,microfinance_loan,Sleman,0,0,24,0
L18060,2026-01-23 01:16,14.96298284963287,microfinance_loan,Gunungkidul,0,0,12,0
L18061,2026-01-23 01:29,14.439065937714904,microfinance_loan,Gunungkidul,0,0,12,0
L18062,2026-01-23 01:45,15.737255348263623,microfinance_loan,Bantul,0,0,12,0
L18063,2026-01-23 01:54,15.488696116376618,microfinance_loan,Bantul,0,0,24,0
L18064,2026-01-23 02:06,15.434636786730715,microfinance_loan,Bantul,0,0,24,0
L18065,2026-01-23 02:15,15.36992316809278,microfinance_loan,Kulon Progo,0,0,6,0
L18066,2026-01-23 02:28,15.320866026547606,microfinance_loan,Magelang,0,0,12,0
L18067,2026-01-23 02:38,15.645220863880862,microfinance_loan,Gunungkidul,0,0,12,0
L18068,2026-01-23 02:43,14.9264383650217,microfinance_loan,Gunungkidul,0,0,12,0
L18069,2026-01-23 02:49,14.161216461341256,microfinance_loan,Gunungkidul,0,0,12,0
L18070,2026-01-23 02:59,14.698653109479713,microfinance_loan,Gunungkidul,0,0,36,0
L18071,2026-01-23 03:02,14.50237101844606,microfinance_loan,Sleman,0,0,6,0
L18072,2026-01-23 03:11,15.720265025879764,microfinance_loan,Bantul,0,0,6,0
L18073,2026-01-23 03:15,15.2471601429761,microfinance_loan,Sleman,0,0,12,0
L18074,2026-01-23 03:22,15.001821709471674,microfinance_loan,Gunungkidul,0,0,12,0
L18075,2026-01-23 03:25,13.411354592554735,microfinance_loan,Sleman,0,0,12,0
L18076,2026-01-23 03:35,15.449065893208571,microfinance_loan,Gunungkidul,0,0,12,0
L18077,2026-01-23 03:51,15.363744755940155,microfinance_loan,Sleman,0,0,12,0
L18078,2026-01-23 03:54,15.567809605311206,microfinance_loan,Sleman,0,0,12,0
L18079,2026-01-23 04:09,14.117108109470491,microfinance_loan,Gunungkidul,0,0,12,0
L18080,2026-01-23 04:15,15.378673929394024,microfinance_loan,Bantul,0,0,6,0
L18081,2026-01-23 04:28,14.863714423788403,microfinance_loan,Sleman,0,0,12,0
L18082,2026-01-23 04:36,14.514608994617628,microfinance_loan,Bantul,0,0,24,0
L18083,2026-01-23 04:43,14.486401393322948,microfinance_loan,Sleman,0,0,24,0
L18084,2026-01-23 04:48,14.679199771678144,microfinance_loan,Sleman,0,0,12,0
L18085,2026-01-23 04:59,15.476516866941855,microfinance_loan,Sleman,0,0,12,0
L18086,2026-01-23 05:04,13.383787199794764,microfinance_loan,Magelang,0,0,12,0
L18087,2026-01-23 05:13,15.71132263791526,microfinance_loan,Gunungkidul,0,0,6,0
L18088,2026-01-23 05:24,15.732574483690518,microfinance_loan,Gunungkidul,0,0,12,0
L18089,2026-01-23 05:27,15.731132618913742,microfinance_loan,Bantul,0,0,24,0
L18090,2026-01-23 05:44,15.594732594341544,microfinance_loan,Bantul,0,0,36,0
L18091,2026-01-23 06:01,14.772765482248085,microfinance_loan,Sleman,0,0,6,0
L18092,2026-01-23 06:12,14.955289101888113,microfinance_loan,Bantul,0,0,12,0
L18093,2026-01-23 06:16,14.096029033011808,microfinance_loan,Bantul,0,0,36,0
L18094,2026-01-23 06:30,15.656177009935032,microfinance_loan,Gunungkidul,0,0,12,0
L18095,2026-01-23 06:44,15.52168345287095,microfinance_loan,Gunungkidul,0,0,24,0
L18096,2026-01-23 06:52,14.22025740818699,microfinance_loan,Gunungkidul,0,0,24,0
L18097,2026-01-23 07:09,15.752240555216664,microfinance_loan,Magelang,0,0,24,0
L18098,2026-01-23 07:26,13.55835251756271,microfinance_loan,Kulon Progo,0,0,24,0
L18099,2026-01-23 07:29,15.51811089087251,microfinance_loan,Sleman,0,0,6,0
L18100,2026-01-23 07:37,14.137164254636598,microfinance_loan,Sleman,0,0,24,0
L18101,2026-01-23 07:46,15.496982393197946,microfinance_loan,Sleman,0,0,6,0
L18102,2026-01-23 08:03,15.646847407501548,microfinance_loan,Sleman,0,0,24,0
L18103,2026-01-23 08:08,15.714214537667718,microfinance_loan,Gunungkidul,0,0,12,0
L18104,2026-01-23 08:23,14.24936226051119,microfinance_loan,Bantul,0,0,24,0
L18105,2026-01-23 08:30,14.266080316914609,microfinance_loan,Sleman,0,0,6,0
L18106,2026-01-23 08:45,13.756631723873266,microfinance_loan,Bantul,0,0,6,0
L18107,2026-01-23 08:51,15.580882074157454,microfinance_loan,Bantul,0,0,6,0
L18108,2026-01-23 09:08,14.349694245670012,microfinance_loan,Sleman,0,0,12,0
L18109,2026-01-23 09:23,14.927123306587353,microfinance_loan,Sleman,0,0,6,0
L18110,2026-01-23 09:39,14.978007091277764,microfinance_loan,Bantul,0,0,6,0
L18111,2026-01-23 09:44,14.837959687104052,microfinance_loan,Sleman,0,0,24,0
L18112,2026-01-23 10:00,15.131061319538226,microfinance_loan,Sleman,0,0,24,0
L18113,2026-01-23 10:07,14.833375807642437,microfinance_loan,Gunungkidul,0,0,12,0
L18114,2026-01-23 10:17,14.525250317161944,microfinance_loan,Kulon Progo,0,0,24,0
L18115,2026-01-23 10:22,14.92112494131577,microfinance_loan,Sleman,0,0,12,0
L18116,2026-01-23 10:28,15.562474698033496,microfinance_loan,Magelang,0,0,24,0
L18117,2026-01-23 10:36,14.052049587898022,microfinance_loan,Bantul,0,0,12,0
L18118,2026-01-23 10:48,15.723420471637365,microfinance_loan,Gunungkidul,0,0,6,0
L18119,2026-01-23 10:56,14.967441788011078,microfinance_loan,Bantul,0,0,24,0
L18120,2026-01-23 11:05,14.686986334048196,microfinance_loan,Gunungkidul,0,0,36,0
L18121,2026-01-23 11:09,15.036787282180253,microfinance_loan,Sleman,0,0,12,0
L18122,2026-01-23 11:13,15.695291588218655,microfinance_loan,Sleman,0,0,6,0
L18123,2026-01-23 11:29,15.566308613231412,microfinance_loan,Sleman,0,0,24,0
L18124,2026-01-23 11:45,15.57620530996311,microfinance_loan,Sleman,0,0,12,0
L18125,2026-01-23 11:48,14.474317297447223,microfinance_loan,Bantul,0,0,12,0
L18126,2026-01-23 11:51,15.649552075315388,microfinance_loan,Bantul,0,0,6,0
L18127,2026-01-23 12:04,15.442774635976344,microfinance_loan,Bantul,0,0,6,0
L18128,2026-01-23 12:11,13.696774318153125,microfinance_loan,Magelang,0,0,24,0
L18129,2026-01-23 12:24,15.002172489992452,microfinance_loan,Sleman,0,0,36,0
L18130,2026-01-23 12:27,15.594062017527522,microfinance_loan,Sleman,0,0,12,0
L18131,2026-01-23 12:43,15.19204267304194,microfinance_loan,Sleman,0,0,24,0
L18132,2026-01-23 12:51,15.27610362304742,microfinance_loan,Gunungkidul,0,0,6,0
L18133,2026-01-23 13:08,14.892418331894316,microfinance_loan,Sleman,0,0,6,0
L18134,2026-01-23 13:12,13.526068270576078,microfinance_loan,Sleman,0,0,12,0
L18135,2026-01-23 13:23,15.649012078330658,microfinance_loan,Bantul,0,0,6,0
